,From,To,Weight
10476,Hong Yu 0007,Tao Sang,1
10477,Hong Yu 0007,Xiaofang Chen,1
10478,Hong Yu 0007,Zhong Zou,1
10479,Jisen Yang,Tao Sang,1
10480,Jisen Yang,Xiaofang Chen,1
10481,Jisen Yang,Zhong Zou,1
10482,Tao Sang,Xiaofang Chen,1
10483,Tao Sang,Zhong Zou,1
10484,Xiaofang Chen,Zhong Zou,1
10485,Junhua Ding,XinChuan Li,1
10486,Chris Kanich,Sara Bahaadini,1
10487,Sara Amini,Sara Bahaadini,1
10488,Jorge Andrés Gómez García,Juan Ignacio Godino-Llorente,1
10489,Jorge Andrés Gómez García,Julián David Arias-Londoño,1
10490,Jorge Andrés Gómez García,Laureano Moro-Velázquez,1
10491,Juan Ignacio Godino-Llorente,Julián David Arias-Londoño,1
10492,Juan Ignacio Godino-Llorente,Laureano Moro-Velázquez,1
10493,Julián David Arias-Londoño,Laureano Moro-Velázquez,1
10494,Junya Arai,Naonori Ueda,1
10495,Junya Arai,Sekitoshi Kanai,1
10496,Junya Arai,Yasuhiro Fujiwara,1
10497,Junya Arai,Yasutoshi Ida,1
10498,Naonori Ueda,Sekitoshi Kanai,1
10499,Naonori Ueda,Yasuhiro Fujiwara,1
10500,Naonori Ueda,Yasutoshi Ida,1
10501,Sekitoshi Kanai,Yasuhiro Fujiwara,1
10502,Sekitoshi Kanai,Yasutoshi Ida,1
10503,Yasuhiro Fujiwara,Yasutoshi Ida,1
10504,Laurent d'Orazio,Trung-Dung Le,1
10505,Laurent d'Orazio,Verena Kantere,1
10506,Trung-Dung Le,Verena Kantere,1
10507,Bastian Wandt,Bodo Rosenhahn,1
10508,Bastian Wandt,Christoph Reinders,1
10509,Bastian Wandt,Florian Kluger,1
10510,Bastian Wandt,Hanno Ackermann,1
10511,Bastian Wandt,Kevin Raetz,1
10512,Bastian Wandt,Philipp Schelske,1
10513,Bodo Rosenhahn,Christoph Reinders,1
10514,Bodo Rosenhahn,Florian Kluger,1
10515,Bodo Rosenhahn,Hanno Ackermann,1
10516,Bodo Rosenhahn,Kevin Raetz,1
10517,Bodo Rosenhahn,Philipp Schelske,1
10518,Christoph Reinders,Florian Kluger,1
10519,Christoph Reinders,Hanno Ackermann,1
10520,Christoph Reinders,Kevin Raetz,1
10521,Christoph Reinders,Philipp Schelske,1
10522,Florian Kluger,Hanno Ackermann,1
10523,Florian Kluger,Kevin Raetz,1
10524,Florian Kluger,Philipp Schelske,1
10525,Hanno Ackermann,Kevin Raetz,1
10526,Hanno Ackermann,Philipp Schelske,1
10527,Kevin Raetz,Philipp Schelske,1
10528,Hoda Eldardiry,Nesreen K. Ahmed,1
10529,Hoda Eldardiry,Rong Zhou 0001,1
10530,Hoda Eldardiry,Ryan A. Rossi,1
10531,Nesreen K. Ahmed,Rong Zhou 0001,1
10532,Rong Zhou 0001,Ryan A. Rossi,1
10533,Michael W. David,Nichoalas E. Herald,1
10534,Chenwei Zhang,Jiawei Zhang 0001,1
10535,Chenwei Zhang,Ye Liu 0006,1
10536,Jiawei Zhang 0001,Philip S. Yu,1
10537,Jiawei Zhang 0001,Ye Liu 0006,1
10538,Philip S. Yu,Ye Liu 0006,1
10539,Charalampos Chelmis,Daphney-Stavroula Zois,1
10540,Charalampos Chelmis,Yasitha Warahena Liyanage,1
10541,Daphney-Stavroula Zois,Yasitha Warahena Liyanage,1
10542,Ailin Chen,Linglan Zhang,1
10543,Ailin Chen,Mei Mei,1
10544,Ailin Chen,Weina Meng,1
10545,Ailin Chen,Ying Liu,1
10546,Linglan Zhang,Mei Mei,1
10547,Linglan Zhang,Weina Meng,1
10548,Linglan Zhang,Ying Liu,1
10549,Mei Mei,Weina Meng,1
10550,Mei Mei,Ying Liu,1
10551,Weina Meng,Ying Liu,1
10552,Aditya Sood,Ghodrat Aalipour,1
10553,Aditya Sood,Pranav Kumar,1
10554,Aditya Sood,Santosh Aditham,1
10555,Aditya Sood,Trung Nguyen,1
10556,Ghodrat Aalipour,Pranav Kumar,1
10557,Ghodrat Aalipour,Santosh Aditham,1
10558,Ghodrat Aalipour,Trung Nguyen,1
10559,Pranav Kumar,Santosh Aditham,1
10560,Pranav Kumar,Trung Nguyen,1
10561,Santosh Aditham,Trung Nguyen,1
10562,Md Abdul Motaleb Faysal,Shaikh Arifuzzaman,1
10563,Iouliana Litou,Vana Kalogeraki,1
10564,Austin Lawson,Chuan-Shen Hu,1
10565,Austin Lawson,Clifford Smyth,1
10566,Austin Lawson,Yu-Min Chung,1
10567,Chuan-Shen Hu,Clifford Smyth,1
10568,Chuan-Shen Hu,Yu-Min Chung,1
10569,Clifford Smyth,Yu-Min Chung,1
10570,Bin Wu,Sixiong Yang,1
10571,Bin Wu,Wenzhe Wang,1
10572,Sixiong Yang,Wenzhe Wang,1
10573,Sixiong Yang,Zhixiang Wang,1
10574,Wenzhe Wang,Zhixiang Wang,1
10575,Hui Zhang 0006,Juan Lin,1
10576,Haewon Jeong,Jukka Kohonen,1
10577,Haewon Jeong,Malhar Chaudhari,1
10578,Haewon Jeong,Pulkit Grover,1
10579,Haewon Jeong,Sanghamitra Dutta,1
10580,Haewon Jeong,Teemu Roos,1
10581,Haewon Jeong,Utsav Sheth,1
10582,Haewon Jeong,Yaoqing Yang,1
10583,Jukka Kohonen,Malhar Chaudhari,1
10584,Jukka Kohonen,Pulkit Grover,1
10585,Jukka Kohonen,Sanghamitra Dutta,1
10586,Jukka Kohonen,Teemu Roos,1
10587,Jukka Kohonen,Utsav Sheth,1
10588,Jukka Kohonen,Yaoqing Yang,1
10589,Malhar Chaudhari,Pulkit Grover,1
10590,Malhar Chaudhari,Sanghamitra Dutta,1
10591,Malhar Chaudhari,Teemu Roos,1
10592,Malhar Chaudhari,Utsav Sheth,1
10593,Malhar Chaudhari,Yaoqing Yang,1
10594,Pulkit Grover,Sanghamitra Dutta,1
10595,Pulkit Grover,Teemu Roos,1
10596,Pulkit Grover,Utsav Sheth,1
10597,Pulkit Grover,Yaoqing Yang,1
10598,Sanghamitra Dutta,Teemu Roos,1
10599,Sanghamitra Dutta,Utsav Sheth,1
10600,Sanghamitra Dutta,Yaoqing Yang,1
10601,Teemu Roos,Utsav Sheth,1
10602,Teemu Roos,Yaoqing Yang,1
10603,Utsav Sheth,Yaoqing Yang,1
10604,Alexander Dromerick,Evan Chan,1
10605,Alexander Dromerick,Ibrahim Almubark,2
10606,Alexander Dromerick,Ji Chen,1
10607,Alexander Dromerick,Lin-Ching Chang,2
10608,Alexander Dromerick,Peter S. Lum,2
10609,Alexander Dromerick,Rahsaan J. Holley,1
10610,Alexander Dromerick,iian Black,1
10611,Evan Chan,Ibrahim Almubark,1
10612,Evan Chan,Ji Chen,1
10613,Evan Chan,Lin-Ching Chang,1
10614,Evan Chan,Peter S. Lum,1
10615,Evan Chan,Rahsaan J. Holley,1
10616,Evan Chan,iian Black,1
10617,Ibrahim Almubark,Ji Chen,1
10618,Ibrahim Almubark,Lin-Ching Chang,2
10619,Ibrahim Almubark,Peter S. Lum,2
10620,Ibrahim Almubark,Rahsaan J. Holley,1
10621,Ibrahim Almubark,iian Black,1
10622,Ji Chen,Lin-Ching Chang,1
10623,Ji Chen,Peter S. Lum,1
10624,Ji Chen,Rahsaan J. Holley,1
10625,Ji Chen,iian Black,1
10626,Lin-Ching Chang,Peter S. Lum,2
10627,Lin-Ching Chang,Rahsaan J. Holley,1
10628,Lin-Ching Chang,iian Black,1
10629,Peter S. Lum,Rahsaan J. Holley,1
10630,Peter S. Lum,iian Black,1
10631,Rahsaan J. Holley,iian Black,1
10632,Hongfu Liu,Lintao Zhang,1
10633,Hongfu Liu,Mingqin Li,1
10634,Hongfu Liu,Qi Chen,1
10635,Hongfu Liu,Yun Fu 0001,1
10636,Hongfu Liu,Ziming Huang,1
10637,Lintao Zhang,Mingqin Li,1
10638,Lintao Zhang,Qi Chen,1
10639,Lintao Zhang,Yun Fu 0001,1
10640,Lintao Zhang,Ziming Huang,1
10641,Mingqin Li,Qi Chen,1
10642,Mingqin Li,Yun Fu 0001,1
10643,Mingqin Li,Ziming Huang,1
10644,Qi Chen,Yun Fu 0001,1
10645,Qi Chen,Ziming Huang,1
10646,Yun Fu 0001,Ziming Huang,1
10647,Rattikorn Hewett,Supadchaya Puangpontip,1
10648,Andrew Stephen McGough,Daniel Justus,1
10649,Andrew Stephen McGough,John Brennan,2
10650,Andrew Stephen McGough,Stephen Bonner,2
10651,Daniel Justus,John Brennan,1
10652,Daniel Justus,Stephen Bonner,1
10653,John Brennan,Stephen Bonner,2
10654,Jaewon Kim,Kangsoo Jung,1
10655,Jaewon Kim,Seog Park,1
10656,Jaewon Kim,Youngjun Kim,1
10657,Kangsoo Jung,Seog Park,1
10658,Kangsoo Jung,Youngjun Kim,1
10659,Seog Park,Youngjun Kim,1
10660,Ian J. Taylor,Mudhakar Srivatsa,1
10661,Ian J. Taylor,Supriyo Chakraborty,1
10662,Ian J. Taylor,Yeon-sup Lim,1
10663,Mudhakar Srivatsa,Supriyo Chakraborty,1
10664,Mudhakar Srivatsa,Yeon-sup Lim,1
10665,Supriyo Chakraborty,Yeon-sup Lim,1
10666,Akbar Siami Namin,Jianjun Zheng,1
10667,Abdullah Mueen,Hossein Hamooni,1
10668,Jin Soung Yoo,Kanika Binzani,1
10669,Luke Wolcott,Prasad Saripalli,1
10670,Luke Wolcott,William Clements,1
10671,Prasad Saripalli,William Clements,1
10672,Dalin Chen,Jonathan Loo,1
10673,Dalin Chen,Peng Xu,1
10674,Dalin Chen,Xu Liu,1
10675,Jonathan Loo,Peng Xu,1
10676,Jonathan Loo,Xu Liu,1
10677,Peng Xu,Xu Liu,1
10678,Chi-Te Wang,Feng-Chuan Lin,1
10679,Chi-Te Wang,Ji-Ying Chen,1
10680,Chi-Te Wang,Shih-Hau Fang,1
10681,Chi-Te Wang,Xiao-Tong Yu,1
10682,Chi-Te Wang,Yi-Te Hsu,1
10683,Chi-Te Wang,Zhezhuang Xu,1
10684,Chi-Te Wang,Zong-Ying Chuang,1
10685,Feng-Chuan Lin,Ji-Ying Chen,1
10686,Feng-Chuan Lin,Shih-Hau Fang,1
10687,Feng-Chuan Lin,Xiao-Tong Yu,1
10688,Feng-Chuan Lin,Yi-Te Hsu,1
10689,Feng-Chuan Lin,Zhezhuang Xu,1
10690,Feng-Chuan Lin,Zong-Ying Chuang,1
10691,Ji-Ying Chen,Shih-Hau Fang,1
10692,Ji-Ying Chen,Xiao-Tong Yu,1
10693,Ji-Ying Chen,Yi-Te Hsu,1
10694,Ji-Ying Chen,Zhezhuang Xu,1
10695,Ji-Ying Chen,Zong-Ying Chuang,1
10696,Shih-Hau Fang,Xiao-Tong Yu,1
10697,Shih-Hau Fang,Yi-Te Hsu,1
10698,Shih-Hau Fang,Zhezhuang Xu,1
10699,Shih-Hau Fang,Zong-Ying Chuang,1
10700,Xiao-Tong Yu,Yi-Te Hsu,1
10701,Xiao-Tong Yu,Zhezhuang Xu,1
10702,Xiao-Tong Yu,Zong-Ying Chuang,1
10703,Yi-Te Hsu,Zhezhuang Xu,1
10704,Yi-Te Hsu,Zong-Ying Chuang,1
10705,Zhezhuang Xu,Zong-Ying Chuang,1
10706,Antonio Candelieri,Enza Messina,1
10707,Antonio Candelieri,Francesco Archetti,1
10708,Antonio Candelieri,Wenbin Zhang,1
10709,Enza Messina,Francesco Archetti,1
10710,Enza Messina,Wenbin Zhang,1
10711,Francesco Archetti,Wenbin Zhang,1
10712,Atsuyuki Morishima,Takashi Harada,1
10713,Atsuyuki Morishima,Tomoya Mikami,1
10714,Masaki Matsubara,Takashi Harada,1
10715,Masaki Matsubara,Tomoya Mikami,1
10716,Takashi Harada,Tomoya Mikami,1
10717,Alexander Dromerick,Elaine M. Bochniewicz,1
10718,Alexander Dromerick,Liqi Shu,1
10719,Alexander Dromerick,Tan Tran,1
10720,Elaine M. Bochniewicz,Ibrahim Almubark,1
10721,Elaine M. Bochniewicz,Lin-Ching Chang,1
10722,Elaine M. Bochniewicz,Liqi Shu,1
10723,Elaine M. Bochniewicz,Peter S. Lum,1
10724,Elaine M. Bochniewicz,Tan Tran,1
10725,Ibrahim Almubark,Liqi Shu,1
10726,Ibrahim Almubark,Tan Tran,1
10727,Lin-Ching Chang,Liqi Shu,1
10728,Lin-Ching Chang,Tan Tran,1
10729,Liqi Shu,Peter S. Lum,1
10730,Liqi Shu,Tan Tran,1
10731,Peter S. Lum,Tan Tran,1
10732,Chen Zhao,Shuto Kawabata,1
10733,Chen Zhao,Takehito Utsuro,1
10734,Chen Zhao,Wenbin Niu,1
10735,Chen Zhao,Yasuhide Kawada,1
10736,Chen Zhao,Yohei Ohkawa,1
10737,Chen Zhao,Youchao Lin,1
10738,Shuto Kawabata,Takehito Utsuro,1
10739,Shuto Kawabata,Wenbin Niu,1
10740,Shuto Kawabata,Yasuhide Kawada,1
10741,Shuto Kawabata,Yohei Ohkawa,1
10742,Shuto Kawabata,Youchao Lin,1
10743,Takehito Utsuro,Wenbin Niu,1
10744,Takehito Utsuro,Yasuhide Kawada,1
10745,Takehito Utsuro,Yohei Ohkawa,1
10746,Takehito Utsuro,Youchao Lin,1
10747,Wenbin Niu,Yasuhide Kawada,1
10748,Wenbin Niu,Yohei Ohkawa,1
10749,Wenbin Niu,Youchao Lin,1
10750,Yasuhide Kawada,Yohei Ohkawa,1
10751,Yasuhide Kawada,Youchao Lin,1
10752,Yohei Ohkawa,Youchao Lin,1
10753,Patrice Darmon,Tarek Menouer,1
10754,Anindya Moitra,Nicholas O. Malott,1
10755,Anindya Moitra,Philip A. Wilsey,1
10756,Nicholas O. Malott,Philip A. Wilsey,1
10757,Hanjong You,Jeongung Kim,1
10758,Hanjong You,Min-Cheol Kwon,1
10759,Hanjong You,Sunwoong Choi,1
10760,Jeongung Kim,Min-Cheol Kwon,1
10761,Jeongung Kim,Sunwoong Choi,1
10762,Min-Cheol Kwon,Sunwoong Choi,1
10763,Guixiang Ma,Philip S. Yu,1
10764,Guixiang Ma,Shuaijun Ge,1
10765,Guixiang Ma,Sihong Xie,1
10766,Philip S. Yu,Shuaijun Ge,1
10767,Shuaijun Ge,Sihong Xie,1
10768,Barton Rhodes,Joewie J. Koh,1
10769,Domenico Desiato,Giuseppe Polese,1
10770,Domenico Desiato,Loredana Caruccio,1
10771,Giuseppe Polese,Loredana Caruccio,1
10772,Bryan Tower,Christopher M. White,1
10773,Bryan Tower,Darren Edge,1
10774,Bryan Tower,Duane Hadfield,1
10775,Bryan Tower,Jonathan Larson,1
10776,Christopher M. White,Darren Edge,2
10777,Christopher M. White,Duane Hadfield,1
10778,Christopher M. White,Jonathan Larson,2
10779,Darren Edge,Duane Hadfield,1
10780,Darren Edge,Jonathan Larson,2
10781,Duane Hadfield,Jonathan Larson,1
10782,Chandra Mouli Madhav Kotteti,Lijun Qian,1
10783,Chandra Mouli Madhav Kotteti,Xishuang Dong,1
10784,Lijun Qian,Xishuang Dong,1
10785,Ahmed K. Farahat,Chetan Gupta 0001,1
10786,Ahmed K. Farahat,Chi Zhang,1
10787,Ahmed K. Farahat,Karan Aggarwal,1
10788,Ahmed K. Farahat,Kosta Ristovski,1
10789,Ahmed K. Farahat,Onur Atan,1
10790,Chetan Gupta 0001,Chi Zhang,1
10791,Chetan Gupta 0001,Karan Aggarwal,1
10792,Chetan Gupta 0001,Kosta Ristovski,1
10793,Chetan Gupta 0001,Onur Atan,1
10794,Chi Zhang,Karan Aggarwal,1
10795,Chi Zhang,Kosta Ristovski,1
10796,Chi Zhang,Onur Atan,1
10797,Karan Aggarwal,Kosta Ristovski,1
10798,Karan Aggarwal,Onur Atan,1
10799,Kosta Ristovski,Onur Atan,1
10800,Christopher Streiffer,Mudhakar Srivatsa,1
10801,Christopher Streiffer,Ramya Raghavendra,1
10802,Christopher Streiffer,Theophilus Benson,1
10803,Mudhakar Srivatsa,Ramya Raghavendra,1
10804,Mudhakar Srivatsa,Theophilus Benson,1
10805,Ramya Raghavendra,Theophilus Benson,1
10806,Dominik Riemer,Philipp Zehnder,1
10807,Christopher Brooks 0001,Josh Gardner,1
10808,Christopher Brooks 0001,Juan Miguel L. Andres,1
10809,Christopher Brooks 0001,Ryan S. Baker,1
10810,Josh Gardner,Juan Miguel L. Andres,1
10811,Josh Gardner,Ryan S. Baker,1
10812,Juan Miguel L. Andres,Ryan S. Baker,1
10813,Boxiang Dong,Haipei Sun,1
10814,Boxiang Dong,Ting Yu,1
10815,Boxiang Dong,Wendy Hui Wang,1
10816,Boxiang Dong,Zhan Qin,1
10817,Haipei Sun,Ting Yu,1
10818,Haipei Sun,Wendy Hui Wang,1
10819,Haipei Sun,Zhan Qin,1
10820,Ting Yu,Wendy Hui Wang,1
10821,Ting Yu,Zhan Qin,1
10822,Wendy Hui Wang,Zhan Qin,1
10823,Gregory Blanc,Hervé Debar,1
10824,Gregory Blanc,Mustafizur R. Shahid,1
10825,Gregory Blanc,Zonghua Zhang,1
10826,Hervé Debar,Mustafizur R. Shahid,1
10827,Hervé Debar,Zonghua Zhang,1
10828,Mustafizur R. Shahid,Zonghua Zhang,1
10829,Atoshum Cahsai,Christos Anagnostopoulos,1
10830,Atoshum Cahsai,Nikos Ntarmos,1
10831,Atoshum Cahsai,Peter Triantafillou,1
10832,Christos Anagnostopoulos,Nikos Ntarmos,1
10833,Nikos Ntarmos,Peter Triantafillou,1
10834,Arild Waaler,Brandon Perry,1
10835,Arild Waaler,David Cameron,1
10836,Arild Waaler,Francisco Martín-Recuerda,1
10837,Arild Waaler,Roar Fjellheim,1
10838,Brandon Perry,David Cameron,1
10839,Brandon Perry,Evgeny Kharlamov,1
10840,Brandon Perry,Francisco Martín-Recuerda,1
10841,Brandon Perry,Roar Fjellheim,1
10842,David Cameron,Evgeny Kharlamov,1
10843,David Cameron,Francisco Martín-Recuerda,1
10844,David Cameron,Roar Fjellheim,1
10845,Evgeny Kharlamov,Francisco Martín-Recuerda,1
10846,Evgeny Kharlamov,Roar Fjellheim,1
10847,Francisco Martín-Recuerda,Roar Fjellheim,1
10848,Akram Alshawabkeh,Carmen Velez Vega,2
10849,Akram Alshawabkeh,David R. Kaeli,2
10850,Akram Alshawabkeh,Ingrid Y. Padilla,2
10851,Akram Alshawabkeh,John Meeker,2
10852,Akram Alshawabkeh,José Cordero,2
10853,Akram Alshawabkeh,Leiming Yu,1
10854,Akram Alshawabkeh,Shi Dong,2
10855,Akram Alshawabkeh,Zaira Rosario,2
10856,Akram Alshawabkeh,Zlatan Feric,2
10857,Carmen Velez Vega,David R. Kaeli,2
10858,Carmen Velez Vega,Ingrid Y. Padilla,2
10859,Carmen Velez Vega,John Meeker,2
10860,Carmen Velez Vega,José Cordero,2
10861,Carmen Velez Vega,Leiming Yu,1
10862,Carmen Velez Vega,Shi Dong,2
10863,Carmen Velez Vega,Zaira Rosario,2
10864,Carmen Velez Vega,Zlatan Feric,2
10865,David R. Kaeli,Ingrid Y. Padilla,2
10866,David R. Kaeli,John Meeker,2
10867,David R. Kaeli,José Cordero,2
10868,David R. Kaeli,Leiming Yu,1
10869,David R. Kaeli,Shi Dong,2
10870,David R. Kaeli,Zaira Rosario,2
10871,David R. Kaeli,Zlatan Feric,2
10872,Ingrid Y. Padilla,John Meeker,2
10873,Ingrid Y. Padilla,José Cordero,2
10874,Ingrid Y. Padilla,Leiming Yu,1
10875,Ingrid Y. Padilla,Shi Dong,2
10876,Ingrid Y. Padilla,Zaira Rosario,2
10877,Ingrid Y. Padilla,Zlatan Feric,2
10878,John Meeker,José Cordero,2
10879,John Meeker,Leiming Yu,1
10880,John Meeker,Shi Dong,2
10881,John Meeker,Zaira Rosario,2
10882,John Meeker,Zlatan Feric,2
10883,José Cordero,Leiming Yu,1
10884,José Cordero,Shi Dong,2
10885,José Cordero,Zaira Rosario,2
10886,José Cordero,Zlatan Feric,2
10887,Leiming Yu,Shi Dong,1
10888,Leiming Yu,Zaira Rosario,1
10889,Leiming Yu,Zlatan Feric,1
10890,Shi Dong,Zaira Rosario,2
10891,Shi Dong,Zlatan Feric,2
10892,Zaira Rosario,Zlatan Feric,2
10893,Arijit Khan,Vijaya Krishna Yalavarthi,1
10894,Akira Ishii,Masaru Higashi,1
10895,Akira Ishii,Nozomi Okano,1
10896,Akira Ishii,Toshimichi Wakabayashi,1
10897,Akira Ishii,Yasuko Kawahata,1
10898,Masaru Higashi,Nozomi Okano,1
10899,Masaru Higashi,Toshimichi Wakabayashi,1
10900,Masaru Higashi,Yasuko Kawahata,1
10901,Nozomi Okano,Toshimichi Wakabayashi,1
10902,Nozomi Okano,Yasuko Kawahata,1
10903,Toshimichi Wakabayashi,Yasuko Kawahata,1
10904,Masao Yanagisawa,Nozomu Togawa,1
10905,Masao Yanagisawa,Siya Bao,1
10906,Nozomu Togawa,Siya Bao,1
10907,Brennan Cain,Dustin Richmond,1
10908,Brennan Cain,Indira Avendano,1
10909,Brennan Cain,Ryan Kastner,1
10910,Brennan Cain,Zain Merchant,1
10911,Dustin Richmond,Indira Avendano,1
10912,Dustin Richmond,Ryan Kastner,1
10913,Dustin Richmond,Zain Merchant,1
10914,Indira Avendano,Ryan Kastner,1
10915,Indira Avendano,Zain Merchant,1
10916,Ryan Kastner,Zain Merchant,1
10917,Bo Song,Chuqi Lei,1
10918,Bo Song,Jianliang Gao,1
10919,Bo Song,Ling Tian,1
10920,Chuqi Lei,Jianliang Gao,1
10921,Chuqi Lei,Ling Tian,1
10922,Chuqi Lei,Yuan Ling,1
10923,Chuqi Lei,Zheng Chen 0010,1
10924,Jianliang Gao,Ling Tian,1
10925,Jianliang Gao,Yuan Ling,1
10926,Ling Tian,Yuan Ling,1
10927,Ling Tian,Zheng Chen 0010,1
10928,Atsunori Kanemura,Yasutaka Shindoh,1
10929,Atsunori Kanemura,Yusuke Miyao,1
10930,Yasutaka Shindoh,Yusuke Miyao,1
10931,Florian Kurpicz,Simon Gog,1
10932,Florian Kurpicz,Timo Bingmann,1
10933,Simon Gog,Timo Bingmann,1
10934,Di Wang 0008,Jie Hu,1
10935,Di Wang 0008,Nannan Gu,1
10936,Di Wang 0008,Qianqian Liu,1
10937,Di Wang 0008,Tianhao Wang 0006,1
10938,Di Wang 0008,Xiaoqin Zhang 0002,1
10939,Jie Hu,Nannan Gu,1
10940,Jie Hu,Qianqian Liu,1
10941,Jie Hu,Tianhao Wang 0006,1
10942,Jie Hu,Xiaoqin Zhang 0002,1
10943,Nannan Gu,Qianqian Liu,1
10944,Nannan Gu,Tianhao Wang 0006,1
10945,Nannan Gu,Xiaoqin Zhang 0002,1
10946,Qianqian Liu,Tianhao Wang 0006,1
10947,Qianqian Liu,Xiaoqin Zhang 0002,1
10948,Tianhao Wang 0006,Xiaoqin Zhang 0002,1
10949,Mingyu You,Xuanhui Xu,1
10950,Mingyu You,Zheng Wang,1
10951,Xuanhui Xu,Zheng Wang,1
10952,Fujio Toriumi,Mitsuo Yoshida 0001,1
10953,Fujio Toriumi,Shohei Usui,1
10954,Mitsuo Yoshida 0001,Shohei Usui,1
10955,M. Omair Shafiq,Rami Ibrahim,1
10956,Changgee Chang,Qi Long,1
10957,Changgee Chang,Wenli Sun,1
10958,Changgee Chang,Yize Zhao,1
10959,Qi Long,Wenli Sun,1
10960,Qi Long,Yize Zhao,1
10961,Wenli Sun,Yize Zhao,1
10962,George Mathew,John Passarelli,1
10963,George Mathew,Steven Thomas Smith,1
10964,John Passarelli,Steven Thomas Smith,1
10965,Gavin Smith,Gregor Engelmann,1
10966,Gavin Smith,James Goulding,1
10967,Gregor Engelmann,James Goulding,1
10968,Mitsuaki Obara,Takehiro Kashiyama,1
10969,Mitsuaki Obara,Yoshihide Sekimoto,1
10970,Takehiro Kashiyama,Yoshihide Sekimoto,1
10971,Andrea Morichetta 0002,Azadeh Faroughi,1
10972,Andrea Morichetta 0002,Francesca Soro,1
10973,Andrea Morichetta 0002,Marco Mellia,1
10974,Andrea Morichetta 0002,Martino Trevisan,1
10975,Andrea Morichetta 0002,Reza Javidan,1
10976,Azadeh Faroughi,Francesca Soro,1
10977,Azadeh Faroughi,Marco Mellia,1
10978,Azadeh Faroughi,Martino Trevisan,1
10979,Azadeh Faroughi,Reza Javidan,1
10980,Francesca Soro,Marco Mellia,1
10981,Francesca Soro,Martino Trevisan,1
10982,Francesca Soro,Reza Javidan,1
10983,Marco Mellia,Martino Trevisan,1
10984,Marco Mellia,Reza Javidan,1
10985,Martino Trevisan,Reza Javidan,1
10986,Edward T. Powell,Jason Bolin,1
10987,Edward T. Powell,John Nacker,1
10988,Edward T. Powell,Ryan Norman,1
10989,Edward T. Powell,Sanket Amin,1
10990,Jason Bolin,John Nacker,1
10991,Jason Bolin,Ryan Norman,1
10992,Jason Bolin,Sanket Amin,1
10993,John Nacker,Ryan Norman,1
10994,John Nacker,Sanket Amin,1
10995,Ryan Norman,Sanket Amin,1
10996,Georgia D. Tourassi,James Blair Christian,1
10997,Georgia D. Tourassi,Mohammed Alawad,1
10998,Georgia D. Tourassi,S. M. Shamimul Hasan,1
10999,James Blair Christian,Mohammed Alawad,1
11000,James Blair Christian,S. M. Shamimul Hasan,1
11001,Mohammed Alawad,S. M. Shamimul Hasan,1
11002,Bo Tang 0016,Chuan Yang,1
11003,Bo Tang 0016,Jian Zeng,1
11004,Bo Tang 0016,Long Xiang,1
11005,Chuan Yang,Jian Zeng,1
11006,Chuan Yang,Long Xiang,1
11007,Jian Zeng,Long Xiang,1
11008,Gangmin Li,Gautam Pal,1
11009,Gangmin Li,Katie Atkinson,1
11010,Gautam Pal,Katie Atkinson,1
11011,Chenxiao Wang,Laurent d'Orazio,1
11012,Chenxiao Wang,Le Gruenwald,1
11013,Chenxiao Wang,Zach Arani,1
11014,Laurent d'Orazio,Le Gruenwald,1
11015,Laurent d'Orazio,Zach Arani,1
11016,Le Gruenwald,Zach Arani,1
11017,Samuel Li,Talayeh Razzaghi,1
11018,Franz Wotawa,Valentin Kassarnig,1
11019,Andrew Stephen McGough,Ibad Kureshi,1
11020,Boguslaw Obara,John Brennan,1
11021,Boguslaw Obara,Stephen Bonner,1
11022,Georgios Theodoropoulos 0001,John Brennan,1
11023,Georgios Theodoropoulos 0001,Stephen Bonner,1
11024,Ibad Kureshi,John Brennan,1
11025,Ibad Kureshi,Stephen Bonner,1
11026,Feng Chen 0001,Jin-Hee Cho,1
11027,Feng Chen 0001,Xujiang Zhao,1
11028,Jin-Hee Cho,Xujiang Zhao,1
11029,Bradley W. Settlemyer,David Richard Montoya,1
11030,Bradley W. Settlemyer,Devesh Tiwari,1
11031,Bradley W. Settlemyer,Hsing-Bung Chen,1
11032,Bradley W. Settlemyer,Jacob Hochstetler,1
11033,Bradley W. Settlemyer,Shuwen Liang,1
11034,Bradley W. Settlemyer,Song Fu,1
11035,Bradley W. Settlemyer,Song Huang,1
11036,Bradley W. Settlemyer,Weisong Shi,1
11037,Bradley W. Settlemyer,Zhi Qiao,1
11038,David Richard Montoya,Devesh Tiwari,1
11039,David Richard Montoya,Hsing-Bung Chen,1
11040,David Richard Montoya,Jacob Hochstetler,1
11041,David Richard Montoya,Shuwen Liang,1
11042,David Richard Montoya,Song Fu,1
11043,David Richard Montoya,Song Huang,1
11044,David Richard Montoya,Weisong Shi,1
11045,David Richard Montoya,Zhi Qiao,1
11046,Devesh Tiwari,Hsing-Bung Chen,1
11047,Devesh Tiwari,Jacob Hochstetler,1
11048,Devesh Tiwari,Shuwen Liang,1
11049,Devesh Tiwari,Song Fu,1
11050,Devesh Tiwari,Song Huang,1
11051,Devesh Tiwari,Weisong Shi,1
11052,Devesh Tiwari,Zhi Qiao,1
11053,Hsing-Bung Chen,Jacob Hochstetler,1
11054,Hsing-Bung Chen,Shuwen Liang,1
