,From,To,Weight
616,Mengnan Du,Xia Hu,2
617,Mengnan Du,Yuening Li,1
618,Shiva K. Pentyala,Xia Hu,1
619,Shiva K. Pentyala,Yuening Li,1
620,Xia Hu,Yuening Li,1
621,Bin Tong,Chao Wang,1
622,Bin Tong,Jiwei Tan,1
623,Bin Tong,Tao Zhuang,1
624,Bin Tong,Xiang Li,1
625,Bin Tong,Xiaoyi Zeng,1
626,Chao Wang,Jiwei Tan,2
627,Chao Wang,Tao Zhuang,1
628,Chao Wang,Xiang Li,2
629,Chao Wang,Xiaoyi Zeng,2
630,Jiwei Tan,Tao Zhuang,1
631,Jiwei Tan,Xiang Li,2
632,Jiwei Tan,Xiaoyi Zeng,2
633,Tao Zhuang,Xiang Li,1
634,Tao Zhuang,Xiaoyi Zeng,1
635,Xiang Li,Xiaoyi Zeng,2
636,Axel-Cyrille Ngonga Ngomo,Henning Wachsmuth,1
637,Axel-Cyrille Ngonga Ngomo,Martin Potthast,1
638,Axel-Cyrille Ngonga Ngomo,Stefan Heindorf,1
639,Axel-Cyrille Ngonga Ngomo,Yan Scholten,1
640,Henning Wachsmuth,Martin Potthast,1
641,Henning Wachsmuth,Stefan Heindorf,1
642,Henning Wachsmuth,Yan Scholten,1
643,Martin Potthast,Stefan Heindorf,1
644,Martin Potthast,Yan Scholten,1
645,Stefan Heindorf,Yan Scholten,1
646,David Chaves-Fraga,Diego Collarana,1
647,David Chaves-Fraga,Enrique Iglesias,1
648,David Chaves-Fraga,Maria-Esther Vidal,1
649,David Chaves-Fraga,Samaneh Jozashoori,1
650,Diego Collarana,Enrique Iglesias,1
651,Diego Collarana,Maria-Esther Vidal,1
652,Diego Collarana,Samaneh Jozashoori,1
653,Enrique Iglesias,Maria-Esther Vidal,1
654,Enrique Iglesias,Samaneh Jozashoori,1
655,Maria-Esther Vidal,Samaneh Jozashoori,1
656,Apurva Mulay,Emilio Ferrara,1
657,Apurva Mulay,Reza Zafarani,1
658,Apurva Mulay,Xinyi Zhou,1
659,Emilio Ferrara,Reza Zafarani,1
660,Emilio Ferrara,Xinyi Zhou,1
661,Reza Zafarani,Xinyi Zhou,2
662,Priyanka Das,Simon Razniewski,1
663,Rachel Behar,Sara Cohen,1
664,Bo Liu,Jun Lv,1
665,Bo Liu,Liefeng Bo,1
666,Bo Liu,Meiqing Wang,1
667,Bo Liu,Peng Dai,1
668,Bo Liu,Zhenxing Chen,1
669,Jun Lv,Liefeng Bo,1
670,Jun Lv,Meiqing Wang,1
671,Jun Lv,Peng Dai,1
672,Jun Lv,Zhenxing Chen,1
673,Liefeng Bo,Meiqing Wang,1
674,Liefeng Bo,Peng Dai,1
675,Liefeng Bo,Zhenxing Chen,1
676,Meiqing Wang,Peng Dai,1
677,Meiqing Wang,Zhenxing Chen,1
678,Peng Dai,Zhenxing Chen,1
679,Fuzheng Zhang,Gao Cong,1
680,Fuzheng Zhang,Shang Liu,1
681,Fuzheng Zhang,Wanli Gu,1
682,Gao Cong,Shang Liu,1
683,Gao Cong,Wanli Gu,1
684,Shang Liu,Wanli Gu,1
685,Arnab Bhattacharya 0001,Garima Gaur,1
686,Arnab Bhattacharya 0001,Srikanta Bedathur,1
687,Garima Gaur,Srikanta Bedathur,1
688,Ioannis Arapakis,Luis A. Leiva,1
689,Ioannis Arapakis,Lukas Brückner,1
690,Luis A. Leiva,Lukas Brückner,1
691,Gang Wang 0001,Xiaoguang Liu 0001,1
692,Gang Wang 0001,Xinyu Liu,1
693,Gang Wang 0001,Yu Pan,1
694,Gang Wang 0001,Yusen Li,1
695,Xiaoguang Liu 0001,Xinyu Liu,1
696,Xiaoguang Liu 0001,Yu Pan,1
697,Xiaoguang Liu 0001,Yusen Li,1
698,Xinyu Liu,Yu Pan,1
699,Xinyu Liu,Yusen Li,1
700,Yu Pan,Yusen Li,1
701,Ebrahim Bagheri,Guangyuan Piao,1
702,Ebrahim Bagheri,Stefano Faralli 0001,1
703,Fattane Zarrinkalam,Guangyuan Piao,1
704,Fattane Zarrinkalam,Stefano Faralli 0001,1
705,Guangyuan Piao,Stefano Faralli 0001,1
706,Guohui Li 0001,Jianjun Li,1
707,Guohui Li 0001,Meng Liu,1
708,Guohui Li 0001,Peng Pan,1
709,Jianjun Li,Meng Liu,1
710,Jianjun Li,Peng Pan,1
711,Meng Liu,Peng Pan,1
712,Natthawut Kertkeidkachorn,Rungsiman Nararatwong,1
713,Natthawut Kertkeidkachorn,Ryutaro Ichise,1
714,Rungsiman Nararatwong,Ryutaro Ichise,1
715,Kristian Gingstad,Krisztian Balog,1
716,Kristian Gingstad,Øyvind Jekteberg,1
717,Krisztian Balog,Øyvind Jekteberg,1
718,Bay-Yuan Hsu,Chih-Ya Shen,1
719,Bay-Yuan Hsu,Ming-Yi Chang,1
720,Chih-Ya Shen,Ming-Yi Chang,1
721,Adam Jatowt,Michael Färber 0001,1
722,Adam Jatowt,Sora Lim,1
723,Adam Jatowt,Victoria Burkard,1
724,Michael Färber 0001,Sora Lim,1
725,Michael Färber 0001,Victoria Burkard,1
726,Sora Lim,Victoria Burkard,1
727,Bo Zhang 0056,Ke Tu,1
728,Bo Zhang 0056,Lei Chen,1
729,Bo Zhang 0056,Leyu Lin,2
730,Bo Zhang 0056,Peng Cui,1
731,Bo Zhang 0056,Qi Liu,2
732,Bo Zhang 0056,Ruobing Xie,1
733,Bo Zhang 0056,Shukai Liu,2
734,Ke Tu,Lei Chen,1
735,Ke Tu,Leyu Lin,1
736,Ke Tu,Peng Cui,1
737,Ke Tu,Qi Liu,1
738,Ke Tu,Ruobing Xie,1
739,Ke Tu,Shukai Liu,1
740,Lei Chen,Leyu Lin,1
741,Lei Chen,Peng Cui,1
742,Lei Chen,Qi Liu,1
743,Lei Chen,Ruobing Xie,1
744,Lei Chen,Shukai Liu,1
745,Leyu Lin,Peng Cui,1
746,Leyu Lin,Qi Liu,2
747,Leyu Lin,Ruobing Xie,1
748,Leyu Lin,Shukai Liu,2
749,Peng Cui,Qi Liu,1
750,Peng Cui,Ruobing Xie,1
751,Peng Cui,Shukai Liu,1
752,Qi Liu,Ruobing Xie,1
753,Qi Liu,Shukai Liu,2
754,Ruobing Xie,Shukai Liu,1
755,Maik Thiele,Michael Günther 0002,1
756,Maik Thiele,Philipp Oehme,1
757,Maik Thiele,Wolfgang Lehner,1
758,Michael Günther 0002,Philipp Oehme,1
759,Michael Günther 0002,Wolfgang Lehner,1
760,Philipp Oehme,Wolfgang Lehner,1
761,Fan Zhang,Haiming Jin,1
762,Fan Zhang,Jiahui Sun,1
763,Fan Zhang,Jianqiang Huang,1
764,Fan Zhang,Junjie Ou,1
765,Fan Zhang,Xinbing Wang,1
766,Fan Zhang,Yichen Zhu,1
767,Fan Zhang,Yijuan Liu,1
768,Haiming Jin,Jiahui Sun,1
769,Haiming Jin,Jianqiang Huang,1
770,Haiming Jin,Junjie Ou,1
771,Haiming Jin,Xinbing Wang,1
772,Haiming Jin,Yichen Zhu,1
773,Haiming Jin,Yijuan Liu,1
774,Jiahui Sun,Jianqiang Huang,1
775,Jiahui Sun,Junjie Ou,1
776,Jiahui Sun,Xinbing Wang,1
777,Jiahui Sun,Yichen Zhu,1
778,Jiahui Sun,Yijuan Liu,1
779,Jianqiang Huang,Junjie Ou,1
780,Jianqiang Huang,Xinbing Wang,1
781,Jianqiang Huang,Yichen Zhu,1
782,Jianqiang Huang,Yijuan Liu,1
783,Junjie Ou,Xinbing Wang,1
784,Junjie Ou,Yichen Zhu,1
785,Junjie Ou,Yijuan Liu,1
786,Xinbing Wang,Yichen Zhu,1
787,Xinbing Wang,Yijuan Liu,1
788,Yichen Zhu,Yijuan Liu,1
789,Bryan Hooi,Jagannadan Varadarajan,1
790,Bryan Hooi,Nicholas Lim,1
791,Bryan Hooi,Renrong Weng,1
792,Bryan Hooi,See-Kiong Ng,1
793,Bryan Hooi,Xueou Wang,1
794,Bryan Hooi,Yong Liang Goh,1
795,Jagannadan Varadarajan,Nicholas Lim,1
796,Jagannadan Varadarajan,Renrong Weng,1
797,Jagannadan Varadarajan,See-Kiong Ng,2
798,Jagannadan Varadarajan,Xueou Wang,2
799,Jagannadan Varadarajan,Yong Liang Goh,1
800,Nicholas Lim,Renrong Weng,1
801,Nicholas Lim,See-Kiong Ng,1
802,Nicholas Lim,Xueou Wang,1
803,Nicholas Lim,Yong Liang Goh,1
804,Renrong Weng,See-Kiong Ng,1
805,Renrong Weng,Xueou Wang,1
806,Renrong Weng,Yong Liang Goh,1
807,See-Kiong Ng,Xueou Wang,2
808,See-Kiong Ng,Yong Liang Goh,1
809,Xueou Wang,Yong Liang Goh,1
810,Binbin Hu,Fei Sun 0001,1
811,Binbin Hu,Fuyu Lv,1
812,Binbin Hu,Kun Kuang,1
813,Binbin Hu,Qingwen Liu,2
814,Binbin Hu,Wenwu Ou,2
815,Binbin Hu,Yang Liu,1
816,Binbin Hu,Yufei Feng,2
817,Fei Sun 0001,Fuyu Lv,1
818,Fei Sun 0001,Kun Kuang,1
819,Fei Sun 0001,Qingwen Liu,1
820,Fei Sun 0001,Wenwu Ou,2
821,Fei Sun 0001,Yang Liu,1
822,Fei Sun 0001,Yufei Feng,1
823,Fuyu Lv,Kun Kuang,1
824,Fuyu Lv,Qingwen Liu,1
825,Fuyu Lv,Wenwu Ou,1
826,Fuyu Lv,Yang Liu,1
827,Fuyu Lv,Yufei Feng,1
828,Kun Kuang,Qingwen Liu,1
829,Kun Kuang,Wenwu Ou,1
830,Kun Kuang,Yang Liu,1
831,Kun Kuang,Yufei Feng,1
832,Qingwen Liu,Wenwu Ou,2
833,Qingwen Liu,Yang Liu,1
834,Qingwen Liu,Yufei Feng,2
835,Wenwu Ou,Yang Liu,1
836,Wenwu Ou,Yufei Feng,2
837,Yang Liu,Yufei Feng,1
838,Kazunari Sugiyama,Min-Yen Kan,1
839,Kazunari Sugiyama,Preslav Nakov,1
840,Kazunari Sugiyama,Van-Hoang Nguyen,1
841,Min-Yen Kan,Preslav Nakov,1
842,Min-Yen Kan,Van-Hoang Nguyen,1
843,Preslav Nakov,Van-Hoang Nguyen,1
844,Byungkook Oh,Dongho Lee,1
845,Byungkook Oh,Kyong-Ho Lee,2
846,Byungkook Oh,Seungmin Seo,2
847,Dongho Lee,Kyong-Ho Lee,1
848,Dongho Lee,Seungmin Seo,1
849,Kyong-Ho Lee,Seungmin Seo,2
850,Gilad Katz,Ido Guy,1
851,Gilad Katz,Kira Radinsky,1
852,Gilad Katz,Lior Rokach,3
853,Gilad Katz,Moran Beladev,1
854,Ido Guy,Kira Radinsky,1
855,Ido Guy,Lior Rokach,1
856,Ido Guy,Moran Beladev,1
857,Kira Radinsky,Lior Rokach,1
858,Kira Radinsky,Moran Beladev,1
859,Lior Rokach,Moran Beladev,1
860,Nick Fletcher,Shameek Ghosh,1
861,Nick Fletcher,Suhrid Satyal,1
862,Shameek Ghosh,Suhrid Satyal,1
863,Changping Peng,Weipeng Yan,1
864,Changping Peng,Yong Li,1
865,Changping Peng,Yongjun Bao,1
866,Changping Peng,Zhiwei Fang,1
867,Changping Peng,Zihao Zhao,1
868,Weipeng Yan,Yong Li,1
869,Weipeng Yan,Yongjun Bao,3
870,Weipeng Yan,Zhiwei Fang,1
871,Weipeng Yan,Zihao Zhao,1
872,Yong Li,Yongjun Bao,1
873,Yong Li,Zhiwei Fang,1
874,Yong Li,Zihao Zhao,1
875,Yongjun Bao,Zhiwei Fang,1
876,Yongjun Bao,Zihao Zhao,1
877,Zhiwei Fang,Zihao Zhao,1
878,Alvin Oliver Glova,Jinjin Shao,1
879,Alvin Oliver Glova,Shiyu Ji,1
880,Alvin Oliver Glova,Tao Yang 0009,1
881,Alvin Oliver Glova,Tim Sherwood,1
882,Alvin Oliver Glova,Yifan Qiao,1
883,Jinjin Shao,Shiyu Ji,1
884,Jinjin Shao,Tao Yang 0009,1
885,Jinjin Shao,Tim Sherwood,1
886,Jinjin Shao,Yifan Qiao,1
887,Shiyu Ji,Tao Yang 0009,1
888,Shiyu Ji,Tim Sherwood,1
889,Shiyu Ji,Yifan Qiao,1
890,Tao Yang 0009,Tim Sherwood,1
891,Tao Yang 0009,Yifan Qiao,1
892,Tim Sherwood,Yifan Qiao,1
893,Benyu Zhang,Bingzhe Wu,1
894,Benyu Zhang,Cen Chen,1
895,Benyu Zhang,Chaochao Chen 0001,1
896,Benyu Zhang,Jin Tan,1
897,Benyu Zhang,Jun Zhou,1
898,Benyu Zhang,Lei Wang,1
899,Benyu Zhang,Li Wang,1
900,Bingzhe Wu,Cen Chen,1
901,Bingzhe Wu,Chaochao Chen 0001,1
902,Bingzhe Wu,Jin Tan,1
903,Bingzhe Wu,Jun Zhou,1
904,Bingzhe Wu,Lei Wang,1
905,Bingzhe Wu,Li Wang,1
906,Cen Chen,Chaochao Chen 0001,1
907,Cen Chen,Jin Tan,1
908,Cen Chen,Lei Wang,1
909,Cen Chen,Li Wang,1
910,Chaochao Chen 0001,Jin Tan,1
911,Chaochao Chen 0001,Jun Zhou,1
912,Chaochao Chen 0001,Lei Wang,1
913,Chaochao Chen 0001,Li Wang,1
914,Jin Tan,Jun Zhou,1
915,Jin Tan,Lei Wang,1
916,Jin Tan,Li Wang,1
917,Jun Zhou,Lei Wang,1
918,Jun Zhou,Li Wang,1
919,Lei Wang,Li Wang,1
920,Bo Hui,Da Yan 0001,1
921,Bo Hui,Wei-Shinn Ku,1
922,Bo Hui,Wenlu Wang,1
923,Da Yan 0001,Wei-Shinn Ku,1
924,Da Yan 0001,Wenlu Wang,1
925,Wei-Shinn Ku,Wenlu Wang,1
926,Steven C. H. Hoi,Wentao Zhang,1
927,Steven C. H. Hoi,Xinming Zhang,1
928,Steven C. H. Hoi,Yuan Fang 0001,1
929,Steven C. H. Hoi,Zemin Liu,1
930,Wentao Zhang,Xinming Zhang,1
931,Wentao Zhang,Yuan Fang 0001,1
932,Wentao Zhang,Zemin Liu,1
933,Xinming Zhang,Yuan Fang 0001,1
934,Xinming Zhang,Zemin Liu,1
935,Yuan Fang 0001,Zemin Liu,1
936,Kedhar Nath Narahari,Manish Gupta 0001,1
937,Kedhar Nath Narahari,Sonam Damani,1
938,Kedhar Nath Narahari,Vasudeva Varma,1
939,Manish Gupta 0001,Sonam Damani,1
940,Manish Gupta 0001,Vasudeva Varma,1
941,Sonam Damani,Vasudeva Varma,1
942,Cédric Gouy-Pailler,Mohammad Alshaer,1
943,Cédric Gouy-Pailler,Sandra Garcia-Rodriguez,1
944,Mohammad Alshaer,Sandra Garcia-Rodriguez,1
945,Alex Soares,Ankit Kumar,1
946,Alex Soares,Dima Kuzmin,1
947,Alex Soares,Ed H. Chi,1
948,Alex Soares,Ellie Ka In Chio,1
949,Alex Soares,Heng-Tze Cheng,1
950,Alex Soares,John R. Anderson,1
951,Alex Soares,Li Zhang,1
952,Alex Soares,Nitin Jindal,1
953,Alex Soares,Pei Cao,1
954,Alex Soares,Ritesh Agarwal,1
955,Alex Soares,Sarvjeet Singh,1
956,Alex Soares,Steffen Rendle,1
957,Alex Soares,Tao Wu,1
958,Alex Soares,Tushar Chandra,1
959,Alex Soares,Wen Li,1
960,Alex Soares,Xiang Ma,1
961,Alex Soares,Yu Du,1
962,Ankit Kumar,Dima Kuzmin,1
963,Ankit Kumar,Ed H. Chi,1
964,Ankit Kumar,Ellie Ka In Chio,1
965,Ankit Kumar,Heng-Tze Cheng,1
966,Ankit Kumar,John R. Anderson,1
967,Ankit Kumar,Li Zhang,1
968,Ankit Kumar,Nitin Jindal,1
969,Ankit Kumar,Pei Cao,1
970,Ankit Kumar,Ritesh Agarwal,1
971,Ankit Kumar,Sarvjeet Singh,1
972,Ankit Kumar,Steffen Rendle,1
973,Ankit Kumar,Tao Wu,1
974,Ankit Kumar,Tushar Chandra,1
975,Ankit Kumar,Wen Li,1
976,Ankit Kumar,Xiang Ma,1
977,Ankit Kumar,Yu Du,1
978,Dima Kuzmin,Ed H. Chi,1
979,Dima Kuzmin,Ellie Ka In Chio,1
980,Dima Kuzmin,Heng-Tze Cheng,1
981,Dima Kuzmin,John R. Anderson,1
982,Dima Kuzmin,Li Zhang,1
983,Dima Kuzmin,Nitin Jindal,1
984,Dima Kuzmin,Pei Cao,1
985,Dima Kuzmin,Ritesh Agarwal,1
986,Dima Kuzmin,Sarvjeet Singh,1
987,Dima Kuzmin,Steffen Rendle,1
988,Dima Kuzmin,Tao Wu,1
989,Dima Kuzmin,Tushar Chandra,1
990,Dima Kuzmin,Wen Li,1
991,Dima Kuzmin,Xiang Ma,1
992,Dima Kuzmin,Yu Du,1
993,Ed H. Chi,Ellie Ka In Chio,1
994,Ed H. Chi,Heng-Tze Cheng,1
995,Ed H. Chi,John R. Anderson,1
996,Ed H. Chi,Li Zhang,1
997,Ed H. Chi,Nitin Jindal,1
998,Ed H. Chi,Pei Cao,1
999,Ed H. Chi,Ritesh Agarwal,1
1000,Ed H. Chi,Sarvjeet Singh,1
1001,Ed H. Chi,Steffen Rendle,1
1002,Ed H. Chi,Tao Wu,1
1003,Ed H. Chi,Tushar Chandra,1
1004,Ed H. Chi,Wen Li,1
1005,Ed H. Chi,Xiang Ma,1
1006,Ed H. Chi,Yu Du,1
1007,Ellie Ka In Chio,Heng-Tze Cheng,1
1008,Ellie Ka In Chio,John R. Anderson,1
1009,Ellie Ka In Chio,Li Zhang,1
1010,Ellie Ka In Chio,Nitin Jindal,1
1011,Ellie Ka In Chio,Pei Cao,1
1012,Ellie Ka In Chio,Ritesh Agarwal,1
1013,Ellie Ka In Chio,Sarvjeet Singh,1
1014,Ellie Ka In Chio,Steffen Rendle,1
1015,Ellie Ka In Chio,Tao Wu,1
1016,Ellie Ka In Chio,Tushar Chandra,1
1017,Ellie Ka In Chio,Wen Li,1
1018,Ellie Ka In Chio,Xiang Ma,1
1019,Ellie Ka In Chio,Yu Du,1
1020,Heng-Tze Cheng,John R. Anderson,1
1021,Heng-Tze Cheng,Li Zhang,1
1022,Heng-Tze Cheng,Nitin Jindal,2
1023,Heng-Tze Cheng,Pei Cao,2
1024,Heng-Tze Cheng,Ritesh Agarwal,1
1025,Heng-Tze Cheng,Sarvjeet Singh,1
1026,Heng-Tze Cheng,Steffen Rendle,1
1027,Heng-Tze Cheng,Tao Wu,2
1028,Heng-Tze Cheng,Tushar Chandra,1
1029,Heng-Tze Cheng,Wen Li,1
1030,Heng-Tze Cheng,Xiang Ma,1
1031,Heng-Tze Cheng,Yu Du,1
1032,John R. Anderson,Li Zhang,1
1033,John R. Anderson,Nitin Jindal,1
1034,John R. Anderson,Pei Cao,1
1035,John R. Anderson,Ritesh Agarwal,1
1036,John R. Anderson,Sarvjeet Singh,1
1037,John R. Anderson,Steffen Rendle,1
1038,John R. Anderson,Tao Wu,1
1039,John R. Anderson,Tushar Chandra,1
1040,John R. Anderson,Wen Li,1
1041,John R. Anderson,Xiang Ma,1
1042,John R. Anderson,Yu Du,1
1043,Li Zhang,Nitin Jindal,1
1044,Li Zhang,Pei Cao,1
1045,Li Zhang,Ritesh Agarwal,1
1046,Li Zhang,Sarvjeet Singh,1
1047,Li Zhang,Steffen Rendle,1
1048,Li Zhang,Tao Wu,1
1049,Li Zhang,Tushar Chandra,1
1050,Li Zhang,Wen Li,1
1051,Li Zhang,Xiang Ma,1
1052,Li Zhang,Yu Du,1
1053,Nitin Jindal,Pei Cao,2
1054,Nitin Jindal,Ritesh Agarwal,1
1055,Nitin Jindal,Sarvjeet Singh,1
1056,Nitin Jindal,Steffen Rendle,1
1057,Nitin Jindal,Tao Wu,2
1058,Nitin Jindal,Tushar Chandra,1
1059,Nitin Jindal,Wen Li,1
1060,Nitin Jindal,Xiang Ma,1
1061,Nitin Jindal,Yu Du,1
1062,Pei Cao,Ritesh Agarwal,1
1063,Pei Cao,Sarvjeet Singh,1
1064,Pei Cao,Steffen Rendle,1
1065,Pei Cao,Tao Wu,2
1066,Pei Cao,Tushar Chandra,1
1067,Pei Cao,Wen Li,1
1068,Pei Cao,Xiang Ma,1
1069,Pei Cao,Yu Du,1
1070,Ritesh Agarwal,Sarvjeet Singh,1
1071,Ritesh Agarwal,Steffen Rendle,1
1072,Ritesh Agarwal,Tao Wu,1
1073,Ritesh Agarwal,Tushar Chandra,1
1074,Ritesh Agarwal,Wen Li,1
1075,Ritesh Agarwal,Xiang Ma,1
1076,Ritesh Agarwal,Yu Du,1
1077,Sarvjeet Singh,Steffen Rendle,1
1078,Sarvjeet Singh,Tao Wu,1
1079,Sarvjeet Singh,Tushar Chandra,1
1080,Sarvjeet Singh,Wen Li,1
1081,Sarvjeet Singh,Xiang Ma,1
1082,Sarvjeet Singh,Yu Du,1
1083,Steffen Rendle,Tao Wu,1
1084,Steffen Rendle,Tushar Chandra,1
1085,Steffen Rendle,Wen Li,1
1086,Steffen Rendle,Xiang Ma,1
1087,Steffen Rendle,Yu Du,1
1088,Tao Wu,Tushar Chandra,1
1089,Tao Wu,Wen Li,1
1090,Tao Wu,Xiang Ma,1
1091,Tao Wu,Yu Du,1
1092,Tushar Chandra,Wen Li,1
1093,Tushar Chandra,Xiang Ma,1
1094,Tushar Chandra,Yu Du,1
1095,Wen Li,Xiang Ma,1
1096,Wen Li,Yu Du,1
1097,Xiang Ma,Yu Du,1
1098,Alistair Moffat,Joel Mackenzie,2
1099,Alistair Moffat,J. Shane Culpepper,1
1100,Alistair Moffat,Johanne R. Trippas,1
1101,Alistair Moffat,Matthias Petri,1
1102,Alistair Moffat,Rodger Benham,1
1103,J. Shane Culpepper,Joel Mackenzie,1
1104,J. Shane Culpepper,Johanne R. Trippas,1
1105,J. Shane Culpepper,Matthias Petri,1
1106,J. Shane Culpepper,Rodger Benham,1
1107,Joel Mackenzie,Johanne R. Trippas,1
1108,Joel Mackenzie,Matthias Petri,1
1109,Joel Mackenzie,Rodger Benham,1
1110,Johanne R. Trippas,Matthias Petri,1
1111,Johanne R. Trippas,Rodger Benham,1
1112,Matthias Petri,Rodger Benham,1
1113,Amir Gilad,Yuval Moskovitch,1
1114,Ben Y. Zhao,Qinge Xie,1
1115,Ben Y. Zhao,Tiancheng Guo,1
1116,Ben Y. Zhao,Xin Wang 0003,1
1117,Ben Y. Zhao,Yang Chen 0001,1
1118,Ben Y. Zhao,Yu Xiao,1
1119,Qinge Xie,Tiancheng Guo,1
1120,Qinge Xie,Xin Wang 0003,1
1121,Qinge Xie,Yang Chen 0001,1
1122,Qinge Xie,Yu Xiao,1
1123,Tiancheng Guo,Xin Wang 0003,1
1124,Tiancheng Guo,Yang Chen 0001,1
1125,Tiancheng Guo,Yu Xiao,1
1126,Xin Wang 0003,Yang Chen 0001,1
1127,Xin Wang 0003,Yu Xiao,1
1128,Yang Chen 0001,Yu Xiao,1
1129,Chengwei Yao,Jiajun Bu,2
1130,Chengwei Yao,Jieyu Yang,1
1131,Chengwei Yao,Ning Ma,1
1132,Chengwei Yao,Sheng Zhou,1
1133,Chengwei Yao,Xifeng Yan,1
1134,Chengwei Yao,Zhen Zhang,1
1135,Chengwei Yao,Zhi Yu,1
1136,Jiajun Bu,Jieyu Yang,1
1137,Jiajun Bu,Ning Ma,1
1138,Jiajun Bu,Sheng Zhou,1
1139,Jiajun Bu,Xifeng Yan,1
1140,Jiajun Bu,Zhen Zhang,1
1141,Jiajun Bu,Zhi Yu,1
1142,Jieyu Yang,Ning Ma,1
1143,Jieyu Yang,Sheng Zhou,1
1144,Jieyu Yang,Xifeng Yan,1
1145,Jieyu Yang,Zhen Zhang,1
1146,Jieyu Yang,Zhi Yu,1
1147,Ning Ma,Sheng Zhou,1
1148,Ning Ma,Xifeng Yan,1
1149,Ning Ma,Zhen Zhang,1
1150,Ning Ma,Zhi Yu,1
1151,Sheng Zhou,Xifeng Yan,1
1152,Sheng Zhou,Zhen Zhang,1
1153,Sheng Zhou,Zhi Yu,1
1154,Xifeng Yan,Zhen Zhang,1
1155,Xifeng Yan,Zhi Yu,1
1156,Zhen Zhang,Zhi Yu,1
1157,Haibin Cai,Haobing Liu,1
1158,Haibin Cai,Jiadi Yu,1
1159,Haibin Cai,Tianzi Zang,1
1160,Haibin Cai,Yanmin Zhu,1
1161,Haobing Liu,Jiadi Yu,1
1162,Haobing Liu,Tianzi Zang,1
1163,Haobing Liu,Yanmin Zhu,1
1164,Jiadi Yu,Tianzi Zang,1
1165,Jiadi Yu,Yanmin Zhu,1
1166,Tianzi Zang,Yanmin Zhu,1
1167,Alessandro Flammini,Filippo Menczer,1
1168,Alessandro Flammini,Kai-Cheng Yang,1
1169,Alessandro Flammini,Mohsen Sayyadiharikandeh,1
1170,Alessandro Flammini,Onur Varol,1
1171,Filippo Menczer,Kai-Cheng Yang,2
1172,Filippo Menczer,Mohsen Sayyadiharikandeh,1
1173,Filippo Menczer,Onur Varol,1
1174,Kai-Cheng Yang,Mohsen Sayyadiharikandeh,1
1175,Kai-Cheng Yang,Onur Varol,1
1176,Mohsen Sayyadiharikandeh,Onur Varol,1
1177,Andrew Yates,Jimmy Lin,1
1178,Andrew Yates,Kevin Martin Jose,1
1179,Andrew Yates,Xinyu Zhang,1
1180,Jimmy Lin,Kevin Martin Jose,1
1181,Jimmy Lin,Xinyu Zhang,1
1182,Kevin Martin Jose,Xinyu Zhang,1
1183,Jingyue Gao,Xiting Wang,1
1184,Jingyue Gao,Xu Chu,1
1185,Jingyue Gao,Yang Lin,1
1186,Jingyue Gao,Yasha Wang,1
1187,Jingyue Gao,Yuanduo He,1
1188,Jingyue Gao,Zhao Yang,1
1189,Xiting Wang,Xu Chu,1
1190,Xiting Wang,Yang Lin,1
1191,Xiting Wang,Yasha Wang,1
1192,Xiting Wang,Yuanduo He,1
1193,Xiting Wang,Zhao Yang,1
1194,Xu Chu,Yang Lin,1
1195,Xu Chu,Yasha Wang,1
1196,Xu Chu,Yuanduo He,1
1197,Xu Chu,Zhao Yang,1
1198,Yang Lin,Yasha Wang,1
1199,Yang Lin,Yuanduo He,1
1200,Yang Lin,Zhao Yang,1
1201,Yasha Wang,Yuanduo He,1
1202,Yasha Wang,Zhao Yang,1
1203,Yuanduo He,Zhao Yang,1
1204,Cao Xiao,Fenglong Ma,2
1205,Cao Xiao,Junyu Luo,2
1206,Cao Xiao,Muchao Ye,2
1207,Fenglong Ma,Junyu Luo,2
1208,Fenglong Ma,Muchao Ye,2
1209,Junyu Luo,Muchao Ye,2
1210,Bingyu Liu,Jingyu Sun,1
1211,Bingyu Liu,Yuan Hong,1
1212,Jingyu Sun,Yuan Hong,1
1213,Fei Cai,Honghui Chen,2
1214,Fei Cai,Maarten de Rijke,3
1215,Fei Cai,Wanyu Chen,2
1216,Fei Cai,Zhiqiang Pan,1
1217,Honghui Chen,Maarten de Rijke,2
1218,Honghui Chen,Wanyu Chen,1
1219,Honghui Chen,Zhiqiang Pan,1
1220,Maarten de Rijke,Wanyu Chen,2
1221,Maarten de Rijke,Zhiqiang Pan,1
1222,Wanyu Chen,Zhiqiang Pan,1
1223,Gaole He,Ji-Rong Wen,2
1224,Gaole He,Junyi Li,2
1225,Gaole He,Nicholas Jing Yuan,1
1226,Gaole He,Siqing Li,1
1227,Gaole He,Wayne Xin Zhao,2
1228,Gaole He,Zhicheng Wei,1
1229,Ji-Rong Wen,Junyi Li,2
1230,Ji-Rong Wen,Nicholas Jing Yuan,1
1231,Ji-Rong Wen,Siqing Li,1
1232,Ji-Rong Wen,Wayne Xin Zhao,7
1233,Ji-Rong Wen,Zhicheng Wei,1
1234,Junyi Li,Nicholas Jing Yuan,1
1235,Junyi Li,Siqing Li,1
1236,Junyi Li,Wayne Xin Zhao,2
1237,Junyi Li,Zhicheng Wei,1
1238,Nicholas Jing Yuan,Siqing Li,1
1239,Nicholas Jing Yuan,Wayne Xin Zhao,1
