,From,To,Weight
2861,Noam Koenigstein,Ulrich Paquet,1
2862,Oren Sar Shalom,Ulrich Paquet,1
2863,Daniel Yurovsky,Gabriel Doyle,1
2864,Daniel Yurovsky,Michael C. Frank,1
2865,Gabriel Doyle,Michael C. Frank,1
2866,Brian Uzzi,Daniel M. Romero,1
2867,Brian Uzzi,Jon M. Kleinberg,1
2868,Daniel M. Romero,Jon M. Kleinberg,1
2869,Alexandros G. Dimakis,Ethan R. Elenberg,1
2870,Alexandros G. Dimakis,Karthikeyan Shanmugam,1
2871,Alexandros G. Dimakis,Michael Borokhovich,1
2872,Ethan R. Elenberg,Karthikeyan Shanmugam,1
2873,Ethan R. Elenberg,Michael Borokhovich,1
2874,Karthikeyan Shanmugam,Michael Borokhovich,1
2875,Bo Zhao 0001,David Hardtke,1
2876,Bo Zhao 0001,Yizhou Sun,1
2877,Bo Zhao 0001,Yupeng Gu,1
2878,David Hardtke,Yizhou Sun,1
2879,David Hardtke,Yupeng Gu,1
2880,Yizhou Sun,Yupeng Gu,1
2881,Cecilia Mascolo,Desislava Hristova,1
2882,Cecilia Mascolo,Matthew J. Williams,1
2883,Cecilia Mascolo,Mirco Musolesi,1
2884,Cecilia Mascolo,Pietro Panzarasa,1
2885,Desislava Hristova,Matthew J. Williams,1
2886,Desislava Hristova,Mirco Musolesi,1
2887,Desislava Hristova,Pietro Panzarasa,1
2888,Matthew J. Williams,Mirco Musolesi,1
2889,Matthew J. Williams,Pietro Panzarasa,1
2890,Mirco Musolesi,Pietro Panzarasa,1
2891,Dominic Coey,Michael Bailey,1
2892,Kieran McDonald,Nicholas Jing Yuan,2
2893,Kieran McDonald,Rui Zhang 0003,2
2894,Kieran McDonald,Xing Xie 0001,2
2895,Kieran McDonald,Yu Sun 0021,2
2896,Nicholas Jing Yuan,Rui Zhang 0003,2
2897,Nicholas Jing Yuan,Yu Sun 0021,2
2898,Rui Zhang 0003,Xing Xie 0001,2
2899,Rui Zhang 0003,Yu Sun 0021,2
2900,Xing Xie 0001,Yu Sun 0021,2
2901,Bing Liu 0001,Shuai Wang 0020,3
2902,Bing Liu 0001,Zhiyuan Chen 0001,3
2903,Shuai Wang 0020,Zhiyuan Chen 0001,2
2904,Amit Sharma,Ashton Anderson,1
2905,Amit Sharma,Duncan J. Watts,1
2906,Amit Sharma,Jake M. Hofman,1
2907,Amit Sharma,Travis Martin,1
2908,Ashton Anderson,Duncan J. Watts,1
2909,Ashton Anderson,Jake M. Hofman,1
2910,Ashton Anderson,Travis Martin,1
2911,Duncan J. Watts,Jake M. Hofman,1
2912,Duncan J. Watts,Travis Martin,1
2913,Jake M. Hofman,Travis Martin,1
2914,David García 0001,Markus Strohmaier,1
2915,Chih-Ya Shen,De-Nian Yang,1
2916,Chih-Ya Shen,Hong-Han Shuai,1
2917,Chih-Ya Shen,Ming-Syan Chen,2
2918,Chih-Ya Shen,Philip S. Yu,1
2919,Chih-Ya Shen,Wang-Chien Lee,1
2920,Chih-Ya Shen,Yi-Feng Lan,1
2921,De-Nian Yang,Hong-Han Shuai,2
2922,De-Nian Yang,Ming-Syan Chen,2
2923,De-Nian Yang,Philip S. Yu,1
2924,De-Nian Yang,Wang-Chien Lee,2
2925,De-Nian Yang,Yi-Feng Lan,1
2926,Hong-Han Shuai,Ming-Syan Chen,2
2927,Hong-Han Shuai,Philip S. Yu,1
2928,Hong-Han Shuai,Wang-Chien Lee,2
2929,Hong-Han Shuai,Yi-Feng Lan,1
2930,Ming-Syan Chen,Philip S. Yu,1
2931,Ming-Syan Chen,Wang-Chien Lee,2
2932,Ming-Syan Chen,Yi-Feng Lan,1
2933,Philip S. Yu,Wang-Chien Lee,1
2934,Philip S. Yu,Yi-Feng Lan,1
2935,Wang-Chien Lee,Yi-Feng Lan,1
2936,Denny Vrandecic,Lydia Pintscher,1
2937,Denny Vrandecic,Sebastian Schaffert,1
2938,Denny Vrandecic,Thomas Pellissier Tanon,1
2939,Denny Vrandecic,Thomas Steiner,1
2940,Lydia Pintscher,Sebastian Schaffert,1
2941,Lydia Pintscher,Thomas Pellissier Tanon,1
2942,Lydia Pintscher,Thomas Steiner,1
2943,Sebastian Schaffert,Thomas Pellissier Tanon,1
2944,Sebastian Schaffert,Thomas Steiner,1
2945,Thomas Pellissier Tanon,Thomas Steiner,1
2946,Aaron Cahn,Paul Barford,1
2947,Aaron Cahn,S. Muthukrishnan,1
2948,Aaron Cahn,Scott Alfeld,1
2949,Paul Barford,S. Muthukrishnan,1
2950,Paul Barford,Scott Alfeld,1
2951,S. Muthukrishnan,Scott Alfeld,1
2952,Arjun Mukherjee,Santosh K. C.,1
2953,Mengbai Xiao,Mian Dong,1
2954,Mengbai Xiao,Ming Zhang,1
2955,Mengbai Xiao,Songqing Chen,1
2956,Mengbai Xiao,Xin Li 0078,1
2957,Mengbai Xiao,Yao Liu 0001,1
2958,Mengbai Xiao,Zhan Ma,1
2959,Mengbai Xiao,Zhenhua Li 0001,1
2960,Mian Dong,Ming Zhang,1
2961,Mian Dong,Songqing Chen,1
2962,Mian Dong,Xin Li 0078,1
2963,Mian Dong,Yao Liu 0001,1
2964,Mian Dong,Zhan Ma,1
2965,Mian Dong,Zhenhua Li 0001,1
2966,Ming Zhang,Songqing Chen,1
2967,Ming Zhang,Xin Li 0078,1
2968,Ming Zhang,Yao Liu 0001,1
2969,Ming Zhang,Zhan Ma,1
2970,Ming Zhang,Zhenhua Li 0001,1
2971,Songqing Chen,Xin Li 0078,1
2972,Songqing Chen,Yao Liu 0001,1
2973,Songqing Chen,Zhan Ma,1
2974,Songqing Chen,Zhenhua Li 0001,1
2975,Xin Li 0078,Yao Liu 0001,1
2976,Xin Li 0078,Zhan Ma,1
2977,Xin Li 0078,Zhenhua Li 0001,1
2978,Yao Liu 0001,Zhan Ma,1
2979,Yao Liu 0001,Zhenhua Li 0001,1
2980,Zhan Ma,Zhenhua Li 0001,1
2981,Markus Rokicki,Sergej Zerr,1
2982,Markus Rokicki,Stefan Siersdorfer,1
2983,Sergej Zerr,Stefan Siersdorfer,1
2984,Aneesh Sharma,Jessica Su,1
2985,Aneesh Sharma,Sharad Goel,1
2986,Jessica Su,Sharad Goel,1
2987,Christof Fetzer,Dhanya R. Krishnan,1
2988,Christof Fetzer,Do Le Quoc,1
2989,Christof Fetzer,Pramod Bhatotia,1
2990,Christof Fetzer,Rodrigo Rodrigues 0001,1
2991,Dhanya R. Krishnan,Do Le Quoc,1
2992,Dhanya R. Krishnan,Pramod Bhatotia,1
2993,Dhanya R. Krishnan,Rodrigo Rodrigues 0001,1
2994,Do Le Quoc,Pramod Bhatotia,1
2995,Do Le Quoc,Rodrigo Rodrigues 0001,1
2996,Pramod Bhatotia,Rodrigo Rodrigues 0001,1
2997,Eric Balkanski,Jason D. Hartline,1
2998,Amit Sharma,Dan Cosley,2
2999,Amit Sharma,Roberto M. Cesar Jr.,1
3000,Amit Sharma,Samuel Barbosa,1
3001,Dan Cosley,Roberto M. Cesar Jr.,1
3002,Dan Cosley,Samuel Barbosa,1
3003,Roberto M. Cesar Jr.,Samuel Barbosa,1
3004,Ian A. Kash,Mohammad Reza Khani,1
3005,Ian A. Kash,Peter B. Key,1
3006,Ian A. Kash,Sofia Ceppi,1
3007,Ian A. Kash,Yoram Bachrach,1
3008,Mohammad Reza Khani,Peter B. Key,1
3009,Mohammad Reza Khani,Sofia Ceppi,1
3010,Mohammad Reza Khani,Yoram Bachrach,1
3011,Peter B. Key,Sofia Ceppi,1
3012,Peter B. Key,Yoram Bachrach,1
3013,Sofia Ceppi,Yoram Bachrach,1
3014,Aaron Clauset,Daniel B. Larremore,1
3015,Aaron Clauset,Samuel F. Way,1
3016,Daniel B. Larremore,Samuel F. Way,1
3017,Aditya Pal,Amaç Herdagdelen,1
3018,Aditya Pal,Deepayan Chakrabarti,1
3019,Aditya Pal,Sourav Chatterji,1
3020,Aditya Pal,Sumit Taank,1
3021,Amaç Herdagdelen,Deepayan Chakrabarti,1
3022,Amaç Herdagdelen,Sourav Chatterji,1
3023,Amaç Herdagdelen,Sumit Taank,1
3024,Deepayan Chakrabarti,Sourav Chatterji,1
3025,Deepayan Chakrabarti,Sumit Taank,1
3026,Sourav Chatterji,Sumit Taank,1
3027,Hongfu Liu,Ming Shao,1
3028,Ming Shao,Sheng Li 0001,1
3029,Ming Shao,Yun Fu 0001,1
3030,Faizan Javed,Matt McNair,2
3031,Faizan Javed,Qiaoling Liu,1
3032,Matt McNair,Qiaoling Liu,1
3033,Jiebo Luo,Yu-Ru Lin,1
3034,Jiebo Luo,Yuheng Hu,1
3035,Yu-Ru Lin,Yuheng Hu,1
3036,Ichiro Takeuchi,Kazuya Nakagawa,1
3037,Ichiro Takeuchi,Koji Tsuda,1
3038,Ichiro Takeuchi,Masayuki Karasuyama,1
3039,Ichiro Takeuchi,Shinya Suzumura,1
3040,Kazuya Nakagawa,Koji Tsuda,1
3041,Kazuya Nakagawa,Masayuki Karasuyama,1
3042,Kazuya Nakagawa,Shinya Suzumura,1
3043,Koji Tsuda,Masayuki Karasuyama,1
3044,Koji Tsuda,Shinya Suzumura,1
3045,Masayuki Karasuyama,Shinya Suzumura,1
3046,Gang Zhao,Guimei Liu,1
3047,Gang Zhao,Jianbo Yang,1
3048,Gang Zhao,Jianneng Cao,1
3049,Gang Zhao,Min Wu 0008,1
3050,Gang Zhao,Peilin Zhao,1
3051,Gang Zhao,Tam T. Nguyen,1
3052,Gang Zhao,Wei Chen,1
3053,Gang Zhao,Wei Zha,1
3054,Guimei Liu,Jianbo Yang,1
3055,Guimei Liu,Jianneng Cao,1
3056,Guimei Liu,Min Wu 0008,1
3057,Guimei Liu,Peilin Zhao,1
3058,Guimei Liu,Tam T. Nguyen,1
3059,Guimei Liu,Wei Chen,1
3060,Guimei Liu,Wei Zha,1
3061,Jianbo Yang,Jianneng Cao,1
3062,Jianbo Yang,Min Wu 0008,1
3063,Jianbo Yang,Peilin Zhao,1
3064,Jianbo Yang,Tam T. Nguyen,1
3065,Jianbo Yang,Wei Chen,1
3066,Jianbo Yang,Wei Zha,1
3067,Jianneng Cao,Min Wu 0008,1
3068,Jianneng Cao,Peilin Zhao,1
3069,Jianneng Cao,Tam T. Nguyen,1
3070,Jianneng Cao,Wei Chen,1
3071,Jianneng Cao,Wei Zha,1
3072,Min Wu 0008,Peilin Zhao,1
3073,Min Wu 0008,Tam T. Nguyen,1
3074,Min Wu 0008,Wei Chen,1
3075,Min Wu 0008,Wei Zha,1
3076,Peilin Zhao,Tam T. Nguyen,1
3077,Peilin Zhao,Wei Chen,1
3078,Peilin Zhao,Wei Zha,1
3079,Tam T. Nguyen,Wei Chen,1
3080,Tam T. Nguyen,Wei Zha,1
3081,Wei Chen,Wei Zha,1
3082,Eli Upfal,Matteo Riondato,2
3083,Hoang Nguyen,Jon Patrick,1
3084,Maria Lupetini,Taraneh Taghavi,1
3085,Maria Lupetini,Yaron Kretchmer,1
3086,Taraneh Taghavi,Yaron Kretchmer,1
3087,Andrew Tomkins,Anjuli Kannan,1
3088,Andrew Tomkins,Balint Miklos,1
3089,Andrew Tomkins,Greg Corrado,1
3090,Andrew Tomkins,Karol Kurach,1
3091,Andrew Tomkins,László Lukács,1
3092,Andrew Tomkins,Marina Ganea,1
3093,Andrew Tomkins,Peter Young,1
3094,Andrew Tomkins,Sujith Ravi,1
3095,Andrew Tomkins,Tobias Kaufmann,1
3096,Andrew Tomkins,Vivek Ramavajjala,1
3097,Anjuli Kannan,Balint Miklos,1
3098,Anjuli Kannan,Greg Corrado,1
3099,Anjuli Kannan,Karol Kurach,1
3100,Anjuli Kannan,László Lukács,1
3101,Anjuli Kannan,Marina Ganea,1
3102,Anjuli Kannan,Peter Young,1
3103,Anjuli Kannan,Sujith Ravi,1
3104,Anjuli Kannan,Tobias Kaufmann,1
3105,Anjuli Kannan,Vivek Ramavajjala,1
3106,Balint Miklos,Greg Corrado,1
3107,Balint Miklos,Karol Kurach,1
3108,Balint Miklos,László Lukács,1
3109,Balint Miklos,Marina Ganea,1
3110,Balint Miklos,Peter Young,1
3111,Balint Miklos,Sujith Ravi,1
3112,Balint Miklos,Tobias Kaufmann,1
3113,Balint Miklos,Vivek Ramavajjala,1
3114,Greg Corrado,Karol Kurach,1
3115,Greg Corrado,László Lukács,1
3116,Greg Corrado,Marina Ganea,1
3117,Greg Corrado,Peter Young,1
3118,Greg Corrado,Sujith Ravi,1
3119,Greg Corrado,Tobias Kaufmann,1
3120,Greg Corrado,Vivek Ramavajjala,1
3121,Karol Kurach,László Lukács,1
3122,Karol Kurach,Marina Ganea,1
3123,Karol Kurach,Peter Young,1
3124,Karol Kurach,Sujith Ravi,1
3125,Karol Kurach,Tobias Kaufmann,1
3126,Karol Kurach,Vivek Ramavajjala,1
3127,László Lukács,Marina Ganea,1
3128,László Lukács,Peter Young,1
3129,László Lukács,Sujith Ravi,1
3130,László Lukács,Tobias Kaufmann,1
3131,László Lukács,Vivek Ramavajjala,1
3132,Marina Ganea,Peter Young,1
3133,Marina Ganea,Sujith Ravi,1
3134,Marina Ganea,Tobias Kaufmann,1
3135,Marina Ganea,Vivek Ramavajjala,1
3136,Peter Young,Sujith Ravi,1
3137,Peter Young,Tobias Kaufmann,1
3138,Peter Young,Vivek Ramavajjala,1
3139,Sujith Ravi,Tobias Kaufmann,1
3140,Sujith Ravi,Vivek Ramavajjala,1
3141,Tobias Kaufmann,Vivek Ramavajjala,1
3142,Hui Li,Sheng Wang,1
3143,Hui Li,Tihua Duan,1
3144,Hui Li,Yang Cheng,1
3145,Hui Li,Yanni Li,1
3146,Hui Li,Zhi Wang,1
3147,Sheng Wang,Tihua Duan,1
3148,Sheng Wang,Yang Cheng,1
3149,Sheng Wang,Yanni Li,1
3150,Sheng Wang,Zhi Wang,1
3151,Tihua Duan,Yang Cheng,1
3152,Tihua Duan,Yanni Li,1
3153,Tihua Duan,Zhi Wang,1
3154,Yang Cheng,Yanni Li,1
3155,Yang Cheng,Zhi Wang,1
3156,Yanni Li,Zhi Wang,1
3157,Denis Moreira dos Reis,Gustavo E. A. P. A. Batista,1
3158,Denis Moreira dos Reis,Peter A. Flach,1
3159,Denis Moreira dos Reis,Stan Matwin,1
3160,Gustavo E. A. P. A. Batista,Peter A. Flach,1
3161,Gustavo E. A. P. A. Batista,Stan Matwin,1
3162,Peter A. Flach,Stan Matwin,1
3163,Hanghang Tong,Si Zhang,1
3164,Azin Ashkan,Brian Eriksson,1
3165,Azin Ashkan,Weicong Ding,1
3166,Azin Ashkan,William Trouleau,1
3167,Brian Eriksson,Weicong Ding,1
3168,Brian Eriksson,William Trouleau,1
3169,Weicong Ding,William Trouleau,1
3170,Charles Sutton,Jaroslav M. Fowkes,1
3171,Evangelos Simoudis,Greg Sands,1
3172,Evangelos Simoudis,Mark Gorenberg,1
3173,Evangelos Simoudis,Matt Ocko,1
3174,Evangelos Simoudis,Tim Guleri,1
3175,Greg Sands,Mark Gorenberg,1
3176,Greg Sands,Matt Ocko,1
3177,Greg Sands,Tim Guleri,1
3178,Mark Gorenberg,Matt Ocko,1
3179,Mark Gorenberg,Tim Guleri,1
3180,Matt Ocko,Tim Guleri,1
3181,Edo Liberty,Jeff M. Phillips,1
3182,Edo Liberty,Mina Ghashami,1
3183,Jeff M. Phillips,Mina Ghashami,1
3184,Alex Deng,Xiaolin Shi,1
3185,Chang-Tien Lu,Feng Chen 0001,1
3186,Chang-Tien Lu,Jieping Ye,1
3187,Chang-Tien Lu,Liang Zhao 0002,2
3188,Feng Chen 0001,Jieping Ye,1
3189,Feng Chen 0001,Liang Zhao 0002,1
3190,Feng Chen 0001,Naren Ramakrishnan,1
3191,Jieping Ye,Liang Zhao 0002,1
3192,Jieping Ye,Naren Ramakrishnan,1
3193,Liang Zhao 0002,Naren Ramakrishnan,2
3194,Ashwin Venkataraman,Lakshminarayanan Subramanian,1
3195,Ashwin Venkataraman,Srikanth Jagabathula,1
3196,Ashwin Venkataraman,Sunandan Chakraborty,1
3197,Lakshminarayanan Subramanian,Srikanth Jagabathula,1
3198,Lakshminarayanan Subramanian,Sunandan Chakraborty,1
3199,Srikanth Jagabathula,Sunandan Chakraborty,1
3200,Dorothea Wiesmann,Ioana Giurgiu,1
3201,Dorothea Wiesmann,Jasmina Bogojeska,1
3202,Dorothea Wiesmann,Mirela Madalina Botezatu,1
3203,Ioana Giurgiu,Jasmina Bogojeska,1
3204,Ioana Giurgiu,Mirela Madalina Botezatu,1
3205,Jasmina Bogojeska,Mirela Madalina Botezatu,1
3206,Filip Radlinski,Katja Hofmann,1
3207,Filip Radlinski,Konstantina Christakopoulou,1
3208,Katja Hofmann,Konstantina Christakopoulou,1
3209,Chun-Ta Lu,Jianping Cao,1
3210,Chun-Ta Lu,Jiaqi Ma 0001,1
3211,Chun-Ta Lu,Lifang He 0001,2
3212,Chun-Ta Lu,Linlin Shen,1
3213,Chun-Ta Lu,Philip S. Yu,5
3214,Jianping Cao,Jiaqi Ma 0001,1
3215,Jianping Cao,Lifang He 0001,1
3216,Jianping Cao,Linlin Shen,1
3217,Jianping Cao,Philip S. Yu,1
3218,Jiaqi Ma 0001,Lifang He 0001,1
3219,Jiaqi Ma 0001,Linlin Shen,1
3220,Jiaqi Ma 0001,Philip S. Yu,1
3221,Lifang He 0001,Linlin Shen,1
3222,Lifang He 0001,Philip S. Yu,2
3223,Linlin Shen,Philip S. Yu,1
3224,Ambuj K. Singh,Ananthram Swami,1
3225,Ambuj K. Singh,Arlei Silva,1
3226,Ambuj K. Singh,Prithwish Basu,1
3227,Ambuj K. Singh,Xuan-Hong Dang,1
3228,Ananthram Swami,Arlei Silva,1
3229,Ananthram Swami,Prithwish Basu,1
3230,Ananthram Swami,Xuan-Hong Dang,1
3231,Arlei Silva,Prithwish Basu,1
3232,Arlei Silva,Xuan-Hong Dang,1
3233,Prithwish Basu,Xuan-Hong Dang,1
3234,Keng-hao Chang,Ruofei Zhang,1
3235,Keng-hao Chang,Shuangfei Zhai,1
3236,Keng-hao Chang,Zhongfei (Mark) Zhang,1
3237,Ruofei Zhang,Shuangfei Zhai,1
3238,Ruofei Zhang,Zhongfei (Mark) Zhang,1
3239,Shuangfei Zhai,Zhongfei (Mark) Zhang,1
3240,Chih-Jen Lin,Mu-Chu Lee,1
3241,Chih-Jen Lin,Wei-Lin Chiang,1
3242,Mu-Chu Lee,Wei-Lin Chiang,1
3243,Da Yan 0001,Huanhuan Wu,1
3244,Da Yan 0001,James Cheng,1
3245,Da Yan 0001,John C. S. Lui,1
3246,Da Yan 0001,Shuigeng Zhou,1
3247,Da Yan 0001,Yi Yang,1
3248,Huanhuan Wu,James Cheng,1
3249,Huanhuan Wu,John C. S. Lui,1
3250,Huanhuan Wu,Shuigeng Zhou,1
3251,Huanhuan Wu,Yi Yang,1
3252,James Cheng,John C. S. Lui,1
3253,James Cheng,Shuigeng Zhou,1
3254,James Cheng,Yi Yang,1
3255,John C. S. Lui,Shuigeng Zhou,1
3256,John C. S. Lui,Yi Yang,1
3257,Shuigeng Zhou,Yi Yang,1
3258,Amarjeet Singh 0001,Kamin Whitehouse,1
3259,Amarjeet Singh 0001,Nipun Batra 0001,1
3260,Kamin Whitehouse,Nipun Batra 0001,1
3261,Albert Bifet,Gianmarco De Francisci Morales,2
3262,Albert Bifet,João Gama 0001,1
3263,Albert Bifet,Latifur Khan,1
3264,Albert Bifet,Wei Fan 0001,1
3265,Gianmarco De Francisci Morales,João Gama 0001,1
3266,Gianmarco De Francisci Morales,Latifur Khan,1
3267,Gianmarco De Francisci Morales,Wei Fan 0001,1
3268,João Gama 0001,Latifur Khan,1
3269,João Gama 0001,Wei Fan 0001,1
3270,Latifur Khan,Wei Fan 0001,1
3271,Binbin Lin,Ian Davidson,1
3272,Binbin Lin,Jieping Ye,2
3273,Binbin Lin,Milad Makkie,2
3274,Binbin Lin,Mojtaba Sedigh Fazli,1
3275,Binbin Lin,Shannon Quinn,2
3276,Binbin Lin,Tianming Liu,2
3277,Binbin Lin,Xiang Li 0001,2
3278,Ian Davidson,Jieping Ye,1
3279,Ian Davidson,Milad Makkie,1
3280,Ian Davidson,Mojtaba Sedigh Fazli,1
3281,Ian Davidson,Shannon Quinn,1
3282,Ian Davidson,Tianming Liu,1
3283,Ian Davidson,Xiang Li 0001,1
3284,Jieping Ye,Milad Makkie,2
3285,Jieping Ye,Mojtaba Sedigh Fazli,1
3286,Jieping Ye,Shannon Quinn,2
3287,Jieping Ye,Tianming Liu,2
3288,Jieping Ye,Xiang Li 0001,2
3289,Milad Makkie,Mojtaba Sedigh Fazli,1
3290,Milad Makkie,Shannon Quinn,3
3291,Milad Makkie,Tianming Liu,3
3292,Milad Makkie,Xiang Li 0001,3
3293,Mojtaba Sedigh Fazli,Shannon Quinn,1
3294,Mojtaba Sedigh Fazli,Tianming Liu,1
3295,Mojtaba Sedigh Fazli,Xiang Li 0001,1
3296,Shannon Quinn,Tianming Liu,3
3297,Shannon Quinn,Xiang Li 0001,3
3298,Tianming Liu,Xiang Li 0001,3
3299,Bistra Dilkina,Duen Horng Chau,1
3300,Bistra Dilkina,Matthew Hinds-Aldrich,1
3301,Bistra Dilkina,Michael A. Madaio,1
3302,Bistra Dilkina,Oliver L. Haimson,1
3303,Bistra Dilkina,Shang-Tse Chen,1
3304,Bistra Dilkina,Wenwen Zhang,1
3305,Bistra Dilkina,Xiang Cheng 0002,1
3306,Duen Horng Chau,Matthew Hinds-Aldrich,1
3307,Duen Horng Chau,Michael A. Madaio,1
3308,Duen Horng Chau,Oliver L. Haimson,1
3309,Duen Horng Chau,Shang-Tse Chen,1
3310,Duen Horng Chau,Wenwen Zhang,1
3311,Duen Horng Chau,Xiang Cheng 0002,1
3312,Matthew Hinds-Aldrich,Michael A. Madaio,1
3313,Matthew Hinds-Aldrich,Oliver L. Haimson,1
3314,Matthew Hinds-Aldrich,Shang-Tse Chen,1
3315,Matthew Hinds-Aldrich,Wenwen Zhang,1
3316,Matthew Hinds-Aldrich,Xiang Cheng 0002,1
3317,Michael A. Madaio,Oliver L. Haimson,1
3318,Michael A. Madaio,Shang-Tse Chen,1
3319,Michael A. Madaio,Wenwen Zhang,1
3320,Michael A. Madaio,Xiang Cheng 0002,1
3321,Oliver L. Haimson,Shang-Tse Chen,1
3322,Oliver L. Haimson,Wenwen Zhang,1
3323,Oliver L. Haimson,Xiang Cheng 0002,1
3324,Shang-Tse Chen,Wenwen Zhang,1
3325,Shang-Tse Chen,Xiang Cheng 0002,1
3326,Wenwen Zhang,Xiang Cheng 0002,1
3327,Ayesha Mahmud,C. P. T. Estella Patterson,1
3328,Ayesha Mahmud,Crystal Cody,1
3329,Ayesha Mahmud,Jennifer Helsby,1
3330,Ayesha Mahmud,Joe Walsh,1
3331,Ayesha Mahmud,Kenneth Joseph,1
3332,Ayesha Mahmud,Lauren Haynes,1
3333,Ayesha Mahmud,Rayid Ghani,1
3334,Ayesha Mahmud,Samuel Carton,1
3335,Ayesha Mahmud,Youngsoo Park,1
3336,C. P. T. Estella Patterson,Crystal Cody,1
3337,C. P. T. Estella Patterson,Jennifer Helsby,1
3338,C. P. T. Estella Patterson,Joe Walsh,1
3339,C. P. T. Estella Patterson,Kenneth Joseph,1
3340,C. P. T. Estella Patterson,Lauren Haynes,1
3341,C. P. T. Estella Patterson,Rayid Ghani,1
3342,C. P. T. Estella Patterson,Samuel Carton,1
3343,C. P. T. Estella Patterson,Youngsoo Park,1
3344,Crystal Cody,Jennifer Helsby,1
3345,Crystal Cody,Joe Walsh,1
3346,Crystal Cody,Kenneth Joseph,1
3347,Crystal Cody,Lauren Haynes,1
3348,Crystal Cody,Rayid Ghani,1
3349,Crystal Cody,Samuel Carton,1
3350,Crystal Cody,Youngsoo Park,1
3351,Jennifer Helsby,Joe Walsh,1
3352,Jennifer Helsby,Kenneth Joseph,1
3353,Jennifer Helsby,Lauren Haynes,1
3354,Jennifer Helsby,Rayid Ghani,1
3355,Jennifer Helsby,Samuel Carton,1
3356,Jennifer Helsby,Youngsoo Park,1
3357,Joe Walsh,Kenneth Joseph,1
3358,Joe Walsh,Lauren Haynes,2
3359,Joe Walsh,Rayid Ghani,3
3360,Joe Walsh,Samuel Carton,1
3361,Joe Walsh,Youngsoo Park,1
3362,Kenneth Joseph,Lauren Haynes,1
3363,Kenneth Joseph,Rayid Ghani,1
3364,Kenneth Joseph,Samuel Carton,1
3365,Kenneth Joseph,Youngsoo Park,1
3366,Lauren Haynes,Rayid Ghani,2
3367,Lauren Haynes,Samuel Carton,1
3368,Lauren Haynes,Youngsoo Park,1
3369,Rayid Ghani,Samuel Carton,1
3370,Rayid Ghani,Youngsoo Park,1
3371,Samuel Carton,Youngsoo Park,1
3372,Alon Shalita,Brian Karrer,1
3373,Alon Shalita,Giuseppe Ottaviano,1
3374,Alon Shalita,Igor Kabiljo,1
3375,Alon Shalita,Laxman Dhulipala,1
3376,Alon Shalita,Sergey Pupyrev,1
3377,Brian Karrer,Giuseppe Ottaviano,1
3378,Brian Karrer,Igor Kabiljo,1
3379,Brian Karrer,Laxman Dhulipala,1
3380,Brian Karrer,Sergey Pupyrev,1
3381,Giuseppe Ottaviano,Igor Kabiljo,1
3382,Giuseppe Ottaviano,Laxman Dhulipala,1
3383,Giuseppe Ottaviano,Sergey Pupyrev,1
3384,Igor Kabiljo,Laxman Dhulipala,1
3385,Igor Kabiljo,Sergey Pupyrev,1
3386,Laxman Dhulipala,Sergey Pupyrev,1
3387,Abhishek Gupta,Evangelia Christakopoulou,1
3388,Abhishek Gupta,Shipeng Yu,1
3389,Evangelia Christakopoulou,Shipeng Yu,1
3390,Bo Zhao,David Stein,1
3391,Bo Zhao,Fedor Borisyuk,1
3392,Bo Zhao,Krishnaram Kenthapadi,1
3393,David Stein,Fedor Borisyuk,1
3394,David Stein,Krishnaram Kenthapadi,1
3395,Fedor Borisyuk,Krishnaram Kenthapadi,1
3396,Antonio Maccioni,Daniel J. Abadi,1
3397,Ira Assent,Martin Storgaard,1
3398,Ira Assent,Son T. Mai,1
3399,Martin Storgaard,Son T. Mai,1
3400,Alessandro Epasto,Eli Upfal,1
3401,Alessandro Epasto,Lorenzo De Stefani,1
3402,Alessandro Epasto,Matteo Riondato,1
3403,Eli Upfal,Lorenzo De Stefani,1
3404,Lorenzo De Stefani,Matteo Riondato,1
3405,Eric Horvitz,John Paparrizos,1
3406,Eric Horvitz,Ryen W. White,1
3407,John Paparrizos,Ryen W. White,1
3408,B. Aditya Prakash,Naren Ramakrishnan,1
3409,Mingfei Zhao,Tian Lin,1
3410,Mingfei Zhao,Wei Chen,1
3411,Mingfei Zhao,Xuren Zhou,1
3412,Mingfei Zhao,Zihan Tan,1
3413,Tian Lin,Wei Chen,1
3414,Tian Lin,Xuren Zhou,1
3415,Tian Lin,Zihan Tan,1
3416,Wei Chen,Xuren Zhou,1
3417,Wei Chen,Zihan Tan,1
3418,Xuren Zhou,Zihan Tan,1
3419,Gursimran Singh,Shashank Srikant,1
3420,Gursimran Singh,Varun Aggarwal,1
3421,Shashank Srikant,Varun Aggarwal,1
3422,Bee-Chung Chen,Deepak Agarwal,3
3423,Bee-Chung Chen,Igor Perisic,1
3424,Bee-Chung Chen,Navneet Kapur,1
3425,Bee-Chung Chen,Nikita I. Lytkin,1
3426,Deepak Agarwal,Igor Perisic,1
3427,Deepak Agarwal,Navneet Kapur,1
3428,Deepak Agarwal,Nikita I. Lytkin,1
3429,Igor Perisic,Navneet Kapur,1
3430,Igor Perisic,Nikita I. Lytkin,1
3431,Navneet Kapur,Nikita I. Lytkin,1
3432,Dawei Yin,Mark A. Hasegawa-Johnson,1
3433,Dawei Yin,Shiyu Chang,1
3434,Dawei Yin,Thomas S. Huang,1
