,From,To,Weight
9523,Ayaka Umezawa,Jian Tao,1
9524,Ayaka Umezawa,Joichiro Kon,1
9525,Ayaka Umezawa,Naoki Mizusawa,1
9526,Ayaka Umezawa,Saneyasu Yamaguchi,1
9527,Jian Tao,Joichiro Kon,1
9528,Jian Tao,Naoki Mizusawa,1
9529,Jian Tao,Saneyasu Yamaguchi,1
9530,Joichiro Kon,Naoki Mizusawa,1
9531,Joichiro Kon,Saneyasu Yamaguchi,2
9532,Naoki Mizusawa,Saneyasu Yamaguchi,1
9533,Jessie D. Jamieson,Joel W. Reed,1
9534,Jessie D. Jamieson,Robert A. Bridges,1
9535,Joel W. Reed,Robert A. Bridges,1
9536,Evelina Di Corso,Francesco Ventura,1
9537,Evelina Di Corso,Tania Cerquitelli,1
9538,Francesco Ventura,Tania Cerquitelli,1
9539,Akira Ishii,Toshimichi Wakabayashi,1
9540,Toshimichi Wakabayashi,Yasuko Kawahata,1
9541,Li Gao,Tingting He,1
9542,Li Gao,Xianchao Zhu,1
9543,Li Gao,Xianjun Shen,1
9544,Li Gao,Xiaohua Hu 0001,1
9545,Li Gao,Xingpeng Jiang,1
9546,Tingting He,Xianchao Zhu,1
9547,Tingting He,Xianjun Shen,1
9548,Tingting He,Xiaohua Hu 0001,1
9549,Tingting He,Xingpeng Jiang,1
9550,Xianchao Zhu,Xianjun Shen,1
9551,Xianchao Zhu,Xiaohua Hu 0001,1
9552,Xianchao Zhu,Xingpeng Jiang,1
9553,Xianjun Shen,Xiaohua Hu 0001,1
9554,Xianjun Shen,Xingpeng Jiang,1
9555,Xiaohua Hu 0001,Xingpeng Jiang,1
9556,Hiroshi Furutani,Ken-ichi Fukui,1
9557,Hiroshi Furutani,Masayuki Numao,1
9558,Hiroshi Furutani,Nat Pavasant,1
9559,Ken-ichi Fukui,Masayuki Numao,1
9560,Ken-ichi Fukui,Nat Pavasant,1
9561,Masayuki Numao,Nat Pavasant,1
9562,Anthony Carella,Murat Kotsoev,1
9563,Anthony Carella,Traian Marius Truta,1
9564,Murat Kotsoev,Traian Marius Truta,1
9565,Pierre Lison,Vasileios Mavroeidis,1
9566,Mourad Ouziri,Salima Benbernou,1
9567,Alexander Herzog,Ilya Safro,1
9568,Alexander Herzog,Jason Thatcher,1
9569,Alexander Herzog,Neela Avudaiappan,1
9570,Alexander Herzog,Sneha Kadam,1
9571,Alexander Herzog,Yuheng Du,2
9572,Ilya Safro,Jason Thatcher,1
9573,Ilya Safro,Neela Avudaiappan,1
9574,Ilya Safro,Sneha Kadam,1
9575,Ilya Safro,Yuheng Du,1
9576,Jason Thatcher,Neela Avudaiappan,1
9577,Jason Thatcher,Sneha Kadam,1
9578,Jason Thatcher,Yuheng Du,1
9579,Neela Avudaiappan,Sneha Kadam,1
9580,Neela Avudaiappan,Yuheng Du,1
9581,Sneha Kadam,Yuheng Du,1
9582,Caner Enbatan,Dylan Soderman,1
9583,Caner Enbatan,Maksim Podkorytov,1
9584,Caner Enbatan,Michael N. Gubanov,1
9585,Caner Enbatan,Steven Ortiz,1
9586,Dylan Soderman,Maksim Podkorytov,1
9587,Dylan Soderman,Steven Ortiz,1
9588,Maksim Podkorytov,Michael N. Gubanov,1
9589,Maksim Podkorytov,Steven Ortiz,1
9590,Michael N. Gubanov,Steven Ortiz,1
9591,Kulsawasd Jitkajornwanich,Peerapon Vateekul,2
9592,Kulsawasd Jitkajornwanich,Siam Lawawirojwong,2
9593,Kulsawasd Jitkajornwanich,Siwapon Srisonphan,2
9594,Kulsawasd Jitkajornwanich,Teerapong Panboonyuen,1
9595,Peerapon Vateekul,Siam Lawawirojwong,2
9596,Peerapon Vateekul,Siwapon Srisonphan,2
9597,Peerapon Vateekul,Teerapong Panboonyuen,1
9598,Siam Lawawirojwong,Siwapon Srisonphan,2
9599,Siam Lawawirojwong,Teerapong Panboonyuen,1
9600,Siwapon Srisonphan,Teerapong Panboonyuen,1
9601,Akira Tanaka,Katsuki Fujisawa,1
9602,Akira Tanaka,Nariaki Tateiwa,1
9603,Akira Tanaka,Nozomi Hata,1
9604,Katsuki Fujisawa,Nariaki Tateiwa,1
9605,Katsuki Fujisawa,Nozomi Hata,1
9606,Nariaki Tateiwa,Nozomi Hata,1
9607,Bokai Cao,Nianzu Ma,1
9608,Bokai Cao,Vahid Noroozi,1
9609,Lei Zheng 0001,Nianzu Ma,1
9610,Lei Zheng 0001,Vahid Noroozi,1
9611,Nianzu Ma,Philip S. Yu,1
9612,Nianzu Ma,Vahid Noroozi,1
9613,Philip S. Yu,Vahid Noroozi,1
9614,Bruno Volckaert,Filip De Turck,1
9615,Bruno Volckaert,Gregory van Seghbroeck,1
9616,Bruno Volckaert,Leandro Ordoñez-Ante,1
9617,Bruno Volckaert,Thomas Vanhove,1
9618,Bruno Volckaert,Tim Wauters,1
9619,Filip De Turck,Gregory van Seghbroeck,1
9620,Filip De Turck,Leandro Ordoñez-Ante,1
9621,Filip De Turck,Thomas Vanhove,1
9622,Filip De Turck,Tim Wauters,1
9623,Gregory van Seghbroeck,Leandro Ordoñez-Ante,1
9624,Gregory van Seghbroeck,Thomas Vanhove,1
9625,Gregory van Seghbroeck,Tim Wauters,1
9626,Leandro Ordoñez-Ante,Thomas Vanhove,1
9627,Leandro Ordoñez-Ante,Tim Wauters,1
9628,Thomas Vanhove,Tim Wauters,1
9629,Bin Guo 0001,Chuanren Liu,1
9630,Bin Guo 0001,Hui Xiong 0001,1
9631,Bin Guo 0001,Xinjiang Lu,1
9632,Bin Guo 0001,Yanchi Liu,1
9633,Bin Guo 0001,Zhiwen Yu 0001,1
9634,Chuanren Liu,Zhiwen Yu 0001,1
9635,Hui Xiong 0001,Zhiwen Yu 0001,1
9636,Xinjiang Lu,Zhiwen Yu 0001,1
9637,Yanchi Liu,Zhiwen Yu 0001,1
9638,Elif Uysal,Erdogan Dogdu,1
9639,Elif Uysal,Halife Kodaz,1
9640,Elif Uysal,Kasim Oztoprak,1
9641,Elif Uysal,Riza Emre Aras,1
9642,Elif Uysal,Semih Yumusak,1
9643,Erdogan Dogdu,Halife Kodaz,1
9644,Erdogan Dogdu,Kasim Oztoprak,1
9645,Erdogan Dogdu,Riza Emre Aras,1
9646,Erdogan Dogdu,Semih Yumusak,1
9647,Halife Kodaz,Kasim Oztoprak,1
9648,Halife Kodaz,Riza Emre Aras,1
9649,Halife Kodaz,Semih Yumusak,1
9650,Kasim Oztoprak,Riza Emre Aras,1
9651,Kasim Oztoprak,Semih Yumusak,1
9652,Riza Emre Aras,Semih Yumusak,1
9653,Bijan Raahemi,Emil M. Petriu,1
9654,Bijan Raahemi,Fatemeh Cheraghchi,1
9655,Bijan Raahemi,Ibrahim Y. Abualhaol,1
9656,Bijan Raahemi,Rafael Falcon,1
9657,Bijan Raahemi,Rami S. Abielmona,1
9658,Emil M. Petriu,Fatemeh Cheraghchi,1
9659,Emil M. Petriu,Ibrahim Y. Abualhaol,1
9660,Emil M. Petriu,Rafael Falcon,1
9661,Emil M. Petriu,Rami S. Abielmona,1
9662,Fatemeh Cheraghchi,Ibrahim Y. Abualhaol,1
9663,Fatemeh Cheraghchi,Rafael Falcon,1
9664,Fatemeh Cheraghchi,Rami S. Abielmona,1
9665,Ibrahim Y. Abualhaol,Rafael Falcon,1
9666,Ibrahim Y. Abualhaol,Rami S. Abielmona,1
9667,Rafael Falcon,Rami S. Abielmona,1
9668,Dennis Wei,Dmitriy A. Katz-Rogozhnikov,1
9669,Dennis Wei,Emily Ray,1
9670,Dennis Wei,Gigi Y. Yuen-Reed,1
9671,Dennis Wei,Jingwei Yang,1
9672,Dennis Wei,Karthikeyan Natesan Ramamurthy,1
9673,Dennis Wei,Kevin N. Tran,1
9674,Dennis Wei,Moninder Singh,1
9675,Dennis Wei,Vijay Iyengar,1
9676,Dmitriy A. Katz-Rogozhnikov,Emily Ray,1
9677,Dmitriy A. Katz-Rogozhnikov,Gigi Y. Yuen-Reed,1
9678,Dmitriy A. Katz-Rogozhnikov,Jingwei Yang,1
9679,Dmitriy A. Katz-Rogozhnikov,Karthikeyan Natesan Ramamurthy,1
9680,Dmitriy A. Katz-Rogozhnikov,Kevin N. Tran,1
9681,Dmitriy A. Katz-Rogozhnikov,Moninder Singh,1
9682,Dmitriy A. Katz-Rogozhnikov,Vijay Iyengar,1
9683,Emily Ray,Gigi Y. Yuen-Reed,1
9684,Emily Ray,Jingwei Yang,1
9685,Emily Ray,Karthikeyan Natesan Ramamurthy,1
9686,Emily Ray,Kevin N. Tran,1
9687,Emily Ray,Moninder Singh,1
9688,Emily Ray,Vijay Iyengar,1
9689,Gigi Y. Yuen-Reed,Jingwei Yang,1
9690,Gigi Y. Yuen-Reed,Karthikeyan Natesan Ramamurthy,1
9691,Gigi Y. Yuen-Reed,Kevin N. Tran,1
9692,Gigi Y. Yuen-Reed,Moninder Singh,1
9693,Gigi Y. Yuen-Reed,Vijay Iyengar,1
9694,Jingwei Yang,Karthikeyan Natesan Ramamurthy,1
9695,Jingwei Yang,Kevin N. Tran,1
9696,Jingwei Yang,Moninder Singh,1
9697,Jingwei Yang,Vijay Iyengar,1
9698,Karthikeyan Natesan Ramamurthy,Kevin N. Tran,1
9699,Karthikeyan Natesan Ramamurthy,Moninder Singh,1
9700,Karthikeyan Natesan Ramamurthy,Vijay Iyengar,1
9701,Kevin N. Tran,Moninder Singh,1
9702,Kevin N. Tran,Vijay Iyengar,1
9703,Moninder Singh,Vijay Iyengar,1
9704,Axel-Cyrille Ngonga Ngomo,Kunal Jha,1
9705,Axel-Cyrille Ngonga Ngomo,Michael Hoffmann 0007,1
9706,Axel-Cyrille Ngonga Ngomo,Ricardo Usbeck,1
9707,Kunal Jha,Michael Hoffmann 0007,1
9708,Kunal Jha,Ricardo Usbeck,1
9709,Michael Hoffmann 0007,Ricardo Usbeck,1
9710,Lihao Ge,Teng-Sheng Moh,1
9711,Jacek Cala,Paolo Missier,1
9712,Jacek Cala,Priyaa Thavasimani,1
9713,Paolo Missier,Priyaa Thavasimani,1
9714,Angelina A. Tzacheva,Arunkumar Bagavathi,1
9715,Angelina A. Tzacheva,Katarzyna A. Tarnowska,1
9716,Angelina A. Tzacheva,Pranava Mummoju,1
9717,Angelina A. Tzacheva,Zbigniew W. Ras,1
9718,Arunkumar Bagavathi,Katarzyna A. Tarnowska,1
9719,Arunkumar Bagavathi,Pranava Mummoju,1
9720,Arunkumar Bagavathi,Zbigniew W. Ras,1
9721,Katarzyna A. Tarnowska,Pranava Mummoju,1
9722,Katarzyna A. Tarnowska,Zbigniew W. Ras,1
9723,Pranava Mummoju,Zbigniew W. Ras,1
9724,Katsuki Ichinose,Tomoichi Takahashi,1
9725,Alan C. Bovik,Maria Esteva,1
9726,Alan C. Bovik,Sandra Sweat,1
9727,Alan C. Bovik,Todd Richard Goodall,1
9728,Maria Esteva,Sandra Sweat,1
9729,Maria Esteva,Todd Richard Goodall,1
9730,Sandra Sweat,Todd Richard Goodall,1
9731,Gil Jae Lee,Joichiro Kon,1
9732,Gil Jae Lee,José A. B. Fortes,1
9733,Gil Jae Lee,Kenji Nakashima,1
9734,Gil Jae Lee,Saneyasu Yamaguchi,1
9735,Joichiro Kon,José A. B. Fortes,1
9736,Joichiro Kon,Kenji Nakashima,1
9737,José A. B. Fortes,Kenji Nakashima,1
9738,José A. B. Fortes,Saneyasu Yamaguchi,1
9739,Kenji Nakashima,Saneyasu Yamaguchi,1
9740,Mauri Kaipainen,Olli Pitkänen,1
9741,Mauri Kaipainen,Perspicamus Ab,1
9742,Olli Pitkänen,Perspicamus Ab,1
9743,Debarun Bhattacharjya,Dharmashankar Subramanian,1
9744,Debarun Bhattacharjya,Jeffrey O. Kephart,1
9745,Debarun Bhattacharjya,Jesus Rios,1
9746,Debarun Bhattacharjya,Ruben Rodriguez Torrado,1
9747,Debarun Bhattacharjya,Vijil Chenthamarakshan,1
9748,Dharmashankar Subramanian,Jeffrey O. Kephart,1
9749,Dharmashankar Subramanian,Jesus Rios,1
9750,Dharmashankar Subramanian,Ruben Rodriguez Torrado,1
9751,Dharmashankar Subramanian,Vijil Chenthamarakshan,1
9752,Jeffrey O. Kephart,Jesus Rios,1
9753,Jeffrey O. Kephart,Ruben Rodriguez Torrado,1
9754,Jeffrey O. Kephart,Vijil Chenthamarakshan,1
9755,Jesus Rios,Ruben Rodriguez Torrado,1
9756,Jesus Rios,Vijil Chenthamarakshan,1
9757,Ruben Rodriguez Torrado,Vijil Chenthamarakshan,1
9758,David Maimon,Olga Babko-Malaya,2
9759,David Maimon,Rebecca Cathey,2
9760,David Maimon,Steve Hinton,2
9761,David Maimon,Taissa Gladkova,1
9762,Olga Babko-Malaya,Rebecca Cathey,2
9763,Olga Babko-Malaya,Steve Hinton,2
9764,Olga Babko-Malaya,Taissa Gladkova,1
9765,Rebecca Cathey,Steve Hinton,2
9766,Rebecca Cathey,Taissa Gladkova,1
9767,Steve Hinton,Taissa Gladkova,1
9768,Andrew Fukuda,David Maimon,1
9769,Andrew Fukuda,Olga Babko-Malaya,1
9770,Andrew Fukuda,Rebecca Cathey,1
9771,Andrew Fukuda,Steve Hinton,1
9772,Amit Pande,Vishal Ahuja,1
9773,Noriaki Koide,Yu Ichifuji,1
9774,Azer Bestavros,Christine Bassem,1
9775,Guangzhi Qu,Paul Watta,1
9776,Guangzhi Qu,Paula Lauren,1
9777,Paul Watta,Paula Lauren,1
9778,Keiko Kurata,Mamiko Matsubayashi,1
9779,Balaji Palanisamy,Chao Li 0023,1
9780,Balaji Palanisamy,Prashant Krishnamurthy,1
9781,Chao Li 0023,Prashant Krishnamurthy,1
9782,Jon Wilson,Tobias Blanke,1
9783,Daniel J. Crichton,Huikyo Lee,1
9784,Daniel J. Crichton,Isaac Cho,1
9785,Daniel J. Crichton,Luca Cinquini,1
9786,Daniel J. Crichton,Mohamed Khalefa,1
9787,Daniel J. Crichton,Mohammed Elshambakey,1
9788,Daniel J. Crichton,Shannon Schlueter,1
9789,Daniel J. Crichton,Sreyasee Das Bhattacharjee,1
9790,Daniel J. Crichton,Wenwen Dou,1
9791,Daniel J. Crichton,William J. Tolone,1
9792,Huikyo Lee,Isaac Cho,1
9793,Huikyo Lee,Luca Cinquini,1
9794,Huikyo Lee,Mohamed Khalefa,1
9795,Huikyo Lee,Mohammed Elshambakey,1
9796,Huikyo Lee,Shannon Schlueter,1
9797,Huikyo Lee,Sreyasee Das Bhattacharjee,1
9798,Huikyo Lee,Wenwen Dou,1
9799,Huikyo Lee,William J. Tolone,1
9800,Isaac Cho,Luca Cinquini,1
9801,Isaac Cho,Mohamed Khalefa,1
9802,Isaac Cho,Mohammed Elshambakey,1
9803,Isaac Cho,Shannon Schlueter,1
9804,Isaac Cho,Sreyasee Das Bhattacharjee,1
9805,Isaac Cho,Wenwen Dou,1
9806,Isaac Cho,William J. Tolone,1
9807,Luca Cinquini,Mohamed Khalefa,1
9808,Luca Cinquini,Mohammed Elshambakey,1
9809,Luca Cinquini,Shannon Schlueter,1
9810,Luca Cinquini,Sreyasee Das Bhattacharjee,1
9811,Luca Cinquini,Wenwen Dou,1
9812,Luca Cinquini,William J. Tolone,1
9813,Mohamed Khalefa,Mohammed Elshambakey,1
9814,Mohamed Khalefa,Shannon Schlueter,1
9815,Mohamed Khalefa,Sreyasee Das Bhattacharjee,1
9816,Mohamed Khalefa,Wenwen Dou,1
9817,Mohamed Khalefa,William J. Tolone,1
9818,Mohammed Elshambakey,Shannon Schlueter,1
9819,Mohammed Elshambakey,Sreyasee Das Bhattacharjee,1
9820,Mohammed Elshambakey,Wenwen Dou,1
9821,Mohammed Elshambakey,William J. Tolone,1
9822,Shannon Schlueter,Sreyasee Das Bhattacharjee,1
9823,Shannon Schlueter,Wenwen Dou,1
9824,Shannon Schlueter,William J. Tolone,1
9825,Sreyasee Das Bhattacharjee,Wenwen Dou,1
9826,Wenwen Dou,William J. Tolone,1
9827,Masato Asahara,Ryohei Fujimaki,1
9828,Brian Wilson,Frank R. Greguska,1
9829,Brian Wilson,Joe Jacob,1
9830,Brian Wilson,Nga Quach,1
9831,Brian Wilson,Thomas Huang,1
9832,Frank R. Greguska,Joe Jacob,1
9833,Frank R. Greguska,Nga Quach,1
9834,Frank R. Greguska,Thomas Huang,1
9835,Joe Jacob,Nga Quach,1
9836,Joe Jacob,Thomas Huang,1
9837,Nga Quach,Thomas Huang,1
9838,Hasan Dag,Muhittin Isik,1
9839,Hayri Volkan Agun,Sibel Yilmazel,1
9840,Hayri Volkan Agun,Özgür Yilmazel,1
9841,Sibel Yilmazel,Özgür Yilmazel,1
9842,PrathyushaRani Merla,Yiheng Liang,1
9843,Haruko Iwata,Shoji Hirano,1
9844,Haruko Iwata,Shusaku Tsumoto,1
9845,Haruko Iwata,Tomohiro Kimura,1
9846,Shoji Hirano,Shusaku Tsumoto,1
9847,Shoji Hirano,Tomohiro Kimura,1
9848,Shusaku Tsumoto,Tomohiro Kimura,1
9849,Hitoshi Sato,Jun Ozawa,1
9850,Hitoshi Sato,Yuri Nishikawa,1
9851,Jun Ozawa,Yuri Nishikawa,1
9852,Alina Oprea,Ata Turk,1
9853,Alina Oprea,Ayse K. Coskun,1
9854,Alina Oprea,Katzalin Olcoz,1
9855,Alina Oprea,Trishita Tiwari,1
9856,Ata Turk,Ayse K. Coskun,1
9857,Ata Turk,Katzalin Olcoz,1
9858,Ata Turk,Trishita Tiwari,1
9859,Ayse K. Coskun,Katzalin Olcoz,1
9860,Ayse K. Coskun,Trishita Tiwari,1
9861,Katzalin Olcoz,Trishita Tiwari,1
9862,Alexander Brodsky 0001,Daniel A. Menascé,1
9863,Alexander Brodsky 0001,M. Omar Nachawati,1
9864,Alexander Brodsky 0001,Mohan Krishnamoorthy,1
9865,Alexander Brodsky 0001,William Z. Bernstein,1
9866,Daniel A. Menascé,M. Omar Nachawati,1
9867,Daniel A. Menascé,Mohan Krishnamoorthy,1
9868,Daniel A. Menascé,William Z. Bernstein,1
9869,M. Omar Nachawati,Mohan Krishnamoorthy,1
9870,M. Omar Nachawati,William Z. Bernstein,1
9871,Mohan Krishnamoorthy,William Z. Bernstein,1
9872,Bahador Nooraei,Daniel Kirsche,1
9873,Bahador Nooraei,Derrick C. Spell,1
9874,Bahador Nooraei,Jae Young Chung,1
9875,Bahador Nooraei,James C. Gibson,1
9876,Bahador Nooraei,Ling-Yong Wang,1
9877,Bahador Nooraei,Richard T. Shomer,1
9878,Bahador Nooraei,Xiao-Han T. Zeng,1
9879,Daniel Kirsche,Derrick C. Spell,1
9880,Daniel Kirsche,Jae Young Chung,1
9881,Daniel Kirsche,James C. Gibson,1
9882,Daniel Kirsche,Ling-Yong Wang,1
9883,Daniel Kirsche,Richard T. Shomer,1
9884,Daniel Kirsche,Xiao-Han T. Zeng,1
9885,Derrick C. Spell,Jae Young Chung,1
9886,Derrick C. Spell,James C. Gibson,1
9887,Derrick C. Spell,Ling-Yong Wang,1
9888,Derrick C. Spell,Richard T. Shomer,1
9889,Derrick C. Spell,Xiao-Han T. Zeng,1
9890,Jae Young Chung,James C. Gibson,1
9891,Jae Young Chung,Ling-Yong Wang,1
9892,Jae Young Chung,Richard T. Shomer,1
9893,Jae Young Chung,Xiao-Han T. Zeng,1
9894,James C. Gibson,Ling-Yong Wang,1
9895,James C. Gibson,Richard T. Shomer,1
9896,James C. Gibson,Xiao-Han T. Zeng,1
9897,Ling-Yong Wang,Richard T. Shomer,1
9898,Ling-Yong Wang,Xiao-Han T. Zeng,1
9899,Richard T. Shomer,Xiao-Han T. Zeng,1
9900,Craig Freeman,Xuning Tang,1
9901,Craig Freeman,Yihua Shi Astle,1
9902,Xuning Tang,Yihua Shi Astle,1
9903,Ioannis Konstantinou,Konstantinos Lolos,1
9904,Ioannis Konstantinou,Verena Kantere,1
9905,Konstantinos Lolos,Nectarios Koziris,1
9906,Konstantinos Lolos,Verena Kantere,1
9907,Nectarios Koziris,Verena Kantere,1
9908,Andres Tello,Luis Manuel Vilches Blázquez,1
9909,Andres Tello,Victor Saquicela,1
9910,Luis Manuel Vilches Blázquez,Victor Saquicela,1
9911,Jennifer Sleeman,Mark Cane,1
9912,Jennifer Sleeman,Milton Halem,1
9913,Jennifer Sleeman,Tim Finin,1
9914,Mark Cane,Milton Halem,1
9915,Mark Cane,Tim Finin,1
9916,Milton Halem,Tim Finin,1
9917,Jun Huan,Sai Nivedita Chandrasekaran,1
9918,Sai Nivedita Chandrasekaran,Xiaoli Li 0013,1
9919,Cheng-Juei Yu,Li-Jung Chen,1
9920,Cheng-Juei Yu,Sheng-De Wang,1
9921,Cheng-Juei Yu,Yi-Hsin Wu,1
9922,Li-Jung Chen,Sheng-De Wang,1
9923,Li-Jung Chen,Yi-Hsin Wu,1
9924,Sheng-De Wang,Yi-Hsin Wu,1
9925,Haruo Hayashi,Kei Horie,1
9926,Haruo Hayashi,Keiko Tamura,1
9927,Haruo Hayashi,Munenari Inoguchi,1
9928,Kei Horie,Keiko Tamura,1
9929,Kei Horie,Munenari Inoguchi,1
9930,Keiko Tamura,Munenari Inoguchi,1
9931,Dingwen Tao,Franck Cappello,1
9932,Dingwen Tao,Sheng Di,1
9933,Dingwen Tao,Zizhong Chen,1
9934,Franck Cappello,Sheng Di,1
9935,Franck Cappello,Zizhong Chen,1
9936,Sheng Di,Zizhong Chen,1
9937,Abdeltawab M. Hendawi,Aqeel Rustum,1
9938,Abdeltawab M. Hendawi,John A. Stankovic,1
9939,Abdeltawab M. Hendawi,Mohamed H. Ali,1
9940,Aqeel Rustum,John A. Stankovic,1
9941,Aqeel Rustum,Mohamed H. Ali,1
9942,John A. Stankovic,Mohamed H. Ali,1
9943,Byron J. Gao,Robert Tung,1
9944,Byron J. Gao,Yong Yang,1
9945,Robert Tung,Yong Yang,1
9946,Jian Li,Ke He,1
9947,Jian Li,Yanhui Geng,1
9948,Jian Li,Zhitang Chen,1
9949,Ke He,Yanhui Geng,1
9950,Ke He,Zhitang Chen,1
9951,Kazutoshi Sasahara,Take Yo,1
9952,Chandramani Chaudhary,Poonam Goyal,1
9953,Chandramani Chaudhary,Yi-Ping Phoebe Chen,1
9954,Poonam Goyal,Yi-Ping Phoebe Chen,1
9955,D. Sculley,Eric Breck,1
9956,D. Sculley,Eric Nielsen,1
9957,D. Sculley,Michael Salib,1
9958,D. Sculley,Shanqing Cai,1
9959,Eric Breck,Eric Nielsen,1
9960,Eric Breck,Michael Salib,1
9961,Eric Breck,Shanqing Cai,1
9962,Eric Nielsen,Michael Salib,1
9963,Eric Nielsen,Shanqing Cai,1
9964,Michael Salib,Shanqing Cai,1
9965,Jeffrey S. Saltz,Nancy W. Grady,1
9966,Bin Cui 0001,Dongsheng Yang,1
9967,Bin Cui 0001,Junzhi Gong,1
9968,Bin Cui 0001,Shigang Chen,1
9969,Bin Cui 0001,Tong Yang 0003,1
9970,Bin Cui 0001,Xiaoming Li 0001,1
9971,Bin Cui 0001,Yang Zhou 0008,1
9972,Dongsheng Yang,Junzhi Gong,1
9973,Dongsheng Yang,Shigang Chen,1
9974,Dongsheng Yang,Tong Yang 0003,1
9975,Dongsheng Yang,Xiaoming Li 0001,1
9976,Dongsheng Yang,Yang Zhou 0008,1
9977,Junzhi Gong,Shigang Chen,1
9978,Junzhi Gong,Tong Yang 0003,1
9979,Junzhi Gong,Xiaoming Li 0001,1
9980,Junzhi Gong,Yang Zhou 0008,1
9981,Shigang Chen,Tong Yang 0003,1
9982,Shigang Chen,Xiaoming Li 0001,1
9983,Shigang Chen,Yang Zhou 0008,1
9984,Tong Yang 0003,Yang Zhou 0008,1
9985,Xiaoming Li 0001,Yang Zhou 0008,1
9986,Savitha Baskaran,Shenhui Jiang,1
9987,Savitha Baskaran,Shiaofen Fang,1
9988,Shenhui Jiang,Shiaofen Fang,1
9989,Haiying Shen,Heng Zhou,1
9990,A. P. Giri,Abhijin Adiga,1
9991,A. P. Giri,Achla Marathe,1
9992,A. P. Giri,Bowen Shi,1
9993,A. P. Giri,G. Norton,1
9994,A. P. Giri,K. S. Nitin,1
9995,A. P. Giri,Lalit P. Sah,1
9996,A. P. Giri,Luke A. Colavito,1
9997,A. P. Giri,Madhav Marathe,1
9998,A. P. Giri,R. Asokan,1
9999,A. P. Giri,Rangaswamy Muniappan,1
10000,A. P. Giri,Sichao Wu,1
10001,A. P. Giri,Srinivasan Venkatramanan,1
10002,A. P. Giri,Stephen G. Eubank,1
10003,A. P. Giri,V. Sridhar,1
10004,Abhijin Adiga,Achla Marathe,1
10005,Abhijin Adiga,Bowen Shi,1
10006,Abhijin Adiga,G. Norton,1
10007,Abhijin Adiga,K. S. Nitin,1
10008,Abhijin Adiga,Lalit P. Sah,1
10009,Abhijin Adiga,Luke A. Colavito,1
10010,Abhijin Adiga,Madhav Marathe,1
10011,Abhijin Adiga,R. Asokan,1
10012,Abhijin Adiga,Rangaswamy Muniappan,1
10013,Abhijin Adiga,Sichao Wu,1
10014,Abhijin Adiga,Srinivasan Venkatramanan,1
10015,Abhijin Adiga,Stephen G. Eubank,1
10016,Abhijin Adiga,V. Sridhar,1
10017,Achla Marathe,Bowen Shi,1
10018,Achla Marathe,G. Norton,1
10019,Achla Marathe,K. S. Nitin,1
10020,Achla Marathe,Lalit P. Sah,1
10021,Achla Marathe,Luke A. Colavito,1
10022,Achla Marathe,Madhav Marathe,1
10023,Achla Marathe,R. Asokan,1
10024,Achla Marathe,Rangaswamy Muniappan,1
10025,Achla Marathe,Sichao Wu,1
10026,Achla Marathe,Srinivasan Venkatramanan,1
10027,Achla Marathe,Stephen G. Eubank,1
10028,Achla Marathe,V. Sridhar,1
10029,Bowen Shi,G. Norton,1
10030,Bowen Shi,K. S. Nitin,1
10031,Bowen Shi,Lalit P. Sah,1
10032,Bowen Shi,Luke A. Colavito,1
10033,Bowen Shi,Madhav Marathe,1
10034,Bowen Shi,R. Asokan,1
10035,Bowen Shi,Rangaswamy Muniappan,1
10036,Bowen Shi,Sichao Wu,1
10037,Bowen Shi,Srinivasan Venkatramanan,1
10038,Bowen Shi,Stephen G. Eubank,1
10039,Bowen Shi,V. Sridhar,1
10040,G. Norton,K. S. Nitin,1
10041,G. Norton,Lalit P. Sah,1
10042,G. Norton,Luke A. Colavito,1
10043,G. Norton,Madhav Marathe,1
10044,G. Norton,R. Asokan,1
10045,G. Norton,Rangaswamy Muniappan,1
10046,G. Norton,Sichao Wu,1
10047,G. Norton,Srinivasan Venkatramanan,1
10048,G. Norton,Stephen G. Eubank,1
10049,G. Norton,V. Sridhar,1
10050,K. S. Nitin,Lalit P. Sah,1
10051,K. S. Nitin,Luke A. Colavito,1
10052,K. S. Nitin,Madhav Marathe,1
10053,K. S. Nitin,R. Asokan,1
10054,K. S. Nitin,Rangaswamy Muniappan,1
10055,K. S. Nitin,Sichao Wu,1
10056,K. S. Nitin,Srinivasan Venkatramanan,1
10057,K. S. Nitin,Stephen G. Eubank,1
10058,K. S. Nitin,V. Sridhar,1
10059,Lalit P. Sah,Luke A. Colavito,1
10060,Lalit P. Sah,Madhav Marathe,1
10061,Lalit P. Sah,R. Asokan,1
10062,Lalit P. Sah,Rangaswamy Muniappan,1
10063,Lalit P. Sah,Sichao Wu,1
10064,Lalit P. Sah,Srinivasan Venkatramanan,1
10065,Lalit P. Sah,Stephen G. Eubank,1
10066,Lalit P. Sah,V. Sridhar,1
10067,Luke A. Colavito,Madhav Marathe,1
10068,Luke A. Colavito,R. Asokan,1
10069,Luke A. Colavito,Rangaswamy Muniappan,1
10070,Luke A. Colavito,Sichao Wu,1
10071,Luke A. Colavito,Srinivasan Venkatramanan,1
10072,Luke A. Colavito,Stephen G. Eubank,1
10073,Luke A. Colavito,V. Sridhar,1
10074,Madhav Marathe,R. Asokan,1
10075,Madhav Marathe,Rangaswamy Muniappan,1
