,From,To,Weight
3777,Jyun-Yu Jiang,Zehan Chao,1
3778,Sean D. Young,Wei Wang 0010,1
3779,Sean D. Young,Zehan Chao,1
3780,Wei Wang 0010,Zehan Chao,1
3781,Elisa Bertino,Huan Yang,1
3782,Elisa Bertino,Tianyuan Liu,1
3783,Elisa Bertino,Yuqing Sun,1
3784,Huan Yang,Tianyuan Liu,1
3785,Huan Yang,Yuqing Sun,1
3786,Tianyuan Liu,Yuqing Sun,1
3787,Enhong Chen,Jian Pei,1
3788,Enhong Chen,Tianyuan Jin,1
3789,Enhong Chen,Yu Yang 0001,1
3790,Enhong Chen,Zhefeng Wang,1
3791,Jian Pei,Tianyuan Jin,1
3792,Jian Pei,Yu Yang 0001,1
3793,Jian Pei,Zhefeng Wang,1
3794,Tianyuan Jin,Yu Yang 0001,1
3795,Tianyuan Jin,Zhefeng Wang,1
3796,Yu Yang 0001,Zhefeng Wang,1
3797,Bingsheng He,Eric Lo 0001,1
3798,Bingsheng He,Shengliang Lu,1
3799,Bingsheng He,Wei Wang,1
3800,Bingsheng He,Xinyu Chen,1
3801,Bingsheng He,Xuntao Cheng,1
3802,Eric Lo 0001,Shengliang Lu,1
3803,Eric Lo 0001,Wei Wang,1
3804,Eric Lo 0001,Xinyu Chen,1
3805,Eric Lo 0001,Xuntao Cheng,1
3806,Shengliang Lu,Wei Wang,1
3807,Shengliang Lu,Xinyu Chen,1
3808,Shengliang Lu,Xuntao Cheng,1
3809,Wei Wang,Xinyu Chen,1
3810,Wei Wang,Xuntao Cheng,1
3811,Xinyu Chen,Xuntao Cheng,1
3812,Bolong Zheng,GuoHui Li 0001,1
3813,Bolong Zheng,Ming Dong 0004,1
3814,Bolong Zheng,Nguyen Quoc Viet Hung,1
3815,GuoHui Li 0001,Han Su,1
3816,GuoHui Li 0001,Ming Dong 0004,1
3817,GuoHui Li 0001,Nguyen Quoc Viet Hung,1
3818,Han Su,Ming Dong 0004,1
3819,Han Su,Nguyen Quoc Viet Hung,1
3820,Ming Dong 0004,Nguyen Quoc Viet Hung,1
3821,Michael L. Nelson,Michele C. Weigle,1
3822,Michael L. Nelson,Shawn M. Jones,1
3823,Michele C. Weigle,Shawn M. Jones,1
3824,Nikos Karampatziakis,Ning Gao,1
3825,Nikos Karampatziakis,Rahul Potharaju,1
3826,Nikos Karampatziakis,Silviu Cucerzan,1
3827,Ning Gao,Rahul Potharaju,1
3828,Ning Gao,Silviu Cucerzan,1
3829,Rahul Potharaju,Silviu Cucerzan,1
3830,Jiawei Zhang,Yangyong Zhu,1
3831,Jiawei Zhang,Yizhu Jiao,1
3832,Jiawei Zhang,Yun Xiong,1
3833,Yangyong Zhu,Yizhu Jiao,1
3834,Yizhu Jiao,Yun Xiong,1
3835,Daniel N. Hill,Qingyao Ai,1
3836,Daniel N. Hill,S. V. N. Vishwanathan,1
3837,Daniel N. Hill,W. Bruce Croft,1
3838,Qingyao Ai,S. V. N. Vishwanathan,1
3839,S. V. N. Vishwanathan,W. Bruce Croft,1
3840,Eirini Ntoutsi,Vasileios Iosifidis,2
3841,Chunli Zhang,Jun Xiao,1
3842,Chunli Zhang,Kaigui Bian,1
3843,Chunli Zhang,Kecheng Xiao,1
3844,Chunli Zhang,Pengyu Zhao,1
3845,Chunli Zhang,Wei Yan 0007,1
3846,Chunli Zhang,Yuanxing Zhang,1
3847,Jun Xiao,Kaigui Bian,1
3848,Jun Xiao,Kecheng Xiao,1
3849,Jun Xiao,Pengyu Zhao,1
3850,Jun Xiao,Wei Yan 0007,1
3851,Jun Xiao,Yuanxing Zhang,1
3852,Kaigui Bian,Kecheng Xiao,1
3853,Kaigui Bian,Pengyu Zhao,1
3854,Kaigui Bian,Wei Yan 0007,1
3855,Kaigui Bian,Yuanxing Zhang,1
3856,Kecheng Xiao,Pengyu Zhao,1
3857,Kecheng Xiao,Wei Yan 0007,1
3858,Kecheng Xiao,Yuanxing Zhang,1
3859,Pengyu Zhao,Wei Yan 0007,1
3860,Pengyu Zhao,Yuanxing Zhang,1
3861,Wei Yan 0007,Yuanxing Zhang,1
3862,Changlong Yu,Fei Sun 0001,1
3863,Changlong Yu,Fuyu Lv,1
3864,Changlong Yu,Keping Yang,1
3865,Changlong Yu,Quan Lin,1
3866,Changlong Yu,Taiwei Jin,1
3867,Changlong Yu,Wilfred Ng,1
3868,Fei Sun 0001,Fuyu Lv,1
3869,Fei Sun 0001,Keping Yang,1
3870,Fei Sun 0001,Quan Lin,1
3871,Fei Sun 0001,Taiwei Jin,1
3872,Fei Sun 0001,Wilfred Ng,1
3873,Fuyu Lv,Keping Yang,1
3874,Fuyu Lv,Quan Lin,1
3875,Fuyu Lv,Taiwei Jin,1
3876,Fuyu Lv,Wilfred Ng,1
3877,Keping Yang,Quan Lin,1
3878,Keping Yang,Taiwei Jin,1
3879,Keping Yang,Wilfred Ng,1
3880,Quan Lin,Taiwei Jin,1
3881,Quan Lin,Wilfred Ng,1
3882,Taiwei Jin,Wilfred Ng,1
3883,Damiano Spina,Falk Scholer,1
3884,Damiano Spina,Jiaxin Mao,1
3885,Damiano Spina,Mark Sanderson,1
3886,Damiano Spina,Sargol Sadeghi,1
3887,Falk Scholer,Jiaxin Mao,1
3888,Falk Scholer,Mark Sanderson,1
3889,Falk Scholer,Sargol Sadeghi,1
3890,Jiaxin Mao,Mark Sanderson,1
3891,Jiaxin Mao,Sargol Sadeghi,1
3892,Mark Sanderson,Sargol Sadeghi,1
3893,Deke Guo,Lailong Luo,1
3894,Deke Guo,Ori Rottenstreich,1
3895,Deke Guo,Richard T. B. Ma,1
3896,Deke Guo,Xueshan Luo,1
3897,Lailong Luo,Ori Rottenstreich,1
3898,Lailong Luo,Richard T. B. Ma,1
3899,Lailong Luo,Xueshan Luo,1
3900,Ori Rottenstreich,Richard T. B. Ma,1
3901,Ori Rottenstreich,Xueshan Luo,1
3902,Richard T. B. Ma,Xueshan Luo,1
3903,Shay Gershtein,Slava Novgorodov,1
3904,Shay Gershtein,Tova Milo,1
3905,Slava Novgorodov,Tova Milo,1
3906,Feng Xia 0001,Huan Liu 0001,1
3907,Feng Xia 0001,Irwin King,1
3908,Feng Xia 0001,Kuansan Wang,1
3909,Huan Liu 0001,Irwin King,1
3910,Huan Liu 0001,Kuansan Wang,1
3911,Irwin King,Kuansan Wang,1
3912,Jinyang Wang,Jun Wang,1
3913,Jinyang Wang,Pan Zhou,1
3914,Jinyang Wang,Ruixuan Li,1
3915,Jinyang Wang,Wenjin Yan,1
3916,Jinyang Wang,Xiwu Gu,1
3917,Jinyang Wang,Yuhua Li,1
3918,Jun Wang,Pan Zhou,1
3919,Jun Wang,Ruixuan Li,1
3920,Jun Wang,Wenjin Yan,1
3921,Jun Wang,Xiwu Gu,1
3922,Jun Wang,Yuhua Li,1
3923,Pan Zhou,Ruixuan Li,1
3924,Pan Zhou,Wenjin Yan,1
3925,Pan Zhou,Xiwu Gu,1
3926,Pan Zhou,Yuhua Li,1
3927,Ruixuan Li,Wenjin Yan,1
3928,Ruixuan Li,Xiwu Gu,1
3929,Ruixuan Li,Yuhua Li,1
3930,Wenjin Yan,Xiwu Gu,1
3931,Wenjin Yan,Yuhua Li,1
3932,Xiwu Gu,Yuhua Li,1
3933,Haisheng Li 0002,Jie Zhu,1
3934,Haisheng Li 0002,Junsan Zhang,1
3935,Haisheng Li 0002,Leiquan Wang,1
3936,Haisheng Li 0002,Philip S. Yu,1
3937,Haisheng Li 0002,Xiaomin Wang,1
3938,Jie Zhu,Junsan Zhang,1
3939,Jie Zhu,Leiquan Wang,1
3940,Jie Zhu,Philip S. Yu,1
3941,Jie Zhu,Xiaomin Wang,1
3942,Junsan Zhang,Leiquan Wang,1
3943,Junsan Zhang,Philip S. Yu,1
3944,Junsan Zhang,Xiaomin Wang,1
3945,Leiquan Wang,Philip S. Yu,1
3946,Leiquan Wang,Xiaomin Wang,1
3947,Philip S. Yu,Xiaomin Wang,1
3948,Rong Duan,Yanghua Xiao,1
3949,Chao Chen 0016,Dongsheng Li 0002,1
3950,Chao Chen 0016,Hao Zhang,1
3951,Chao Chen 0016,Junchi Yan,1
3952,Chao Chen 0016,Xiaokang Yang,1
3953,Dongsheng Li 0002,Hao Zhang,1
3954,Dongsheng Li 0002,Junchi Yan,1
3955,Dongsheng Li 0002,Xiaokang Yang,1
3956,Hao Zhang,Junchi Yan,1
3957,Hao Zhang,Xiaokang Yang,1
3958,Junchi Yan,Xiaokang Yang,1
3959,Hongxia Yang,Jiangchao Yao,1
3960,Hongxia Yang,Jingren Zhou,5
3961,Hongxia Yang,Kunyang Jia,1
3962,Hongxia Yang,Xuwu Wang,1
3963,Hongxia Yang,Yanghua Xiao,1
3964,Hongxia Yang,Yuting Ye,1
3965,Jiangchao Yao,Jingren Zhou,1
3966,Jiangchao Yao,Kunyang Jia,1
3967,Jiangchao Yao,Xuwu Wang,1
3968,Jiangchao Yao,Yanghua Xiao,1
3969,Jiangchao Yao,Yuting Ye,1
3970,Jingren Zhou,Kunyang Jia,1
3971,Jingren Zhou,Xuwu Wang,1
3972,Jingren Zhou,Yanghua Xiao,1
3973,Jingren Zhou,Yuting Ye,1
3974,Kunyang Jia,Xuwu Wang,1
3975,Kunyang Jia,Yanghua Xiao,1
3976,Kunyang Jia,Yuting Ye,1
3977,Xuwu Wang,Yanghua Xiao,1
3978,Xuwu Wang,Yuting Ye,1
3979,Yanghua Xiao,Yuting Ye,1
3980,HyoungChun Kim,Jeong-Han Yun,1
3981,HyoungChun Kim,Jonguk Kim,1
3982,HyoungChun Kim,Won-Seok Hwang,1
3983,Jeong-Han Yun,Jonguk Kim,1
3984,Jeong-Han Yun,Won-Seok Hwang,1
3985,Jonguk Kim,Won-Seok Hwang,1
3986,Ebrahim Bagheri,Fattane Zarrinkalam,2
3987,Ebrahim Bagheri,Jelena Jovanovic 0001,1
3988,Ebrahim Bagheri,Negar Arabzadeh,1
3989,Fattane Zarrinkalam,Jelena Jovanovic 0001,1
3990,Fattane Zarrinkalam,Negar Arabzadeh,1
3991,Jelena Jovanovic 0001,Negar Arabzadeh,1
3992,Huan He,Jette Henderson,1
3993,Huan He,Joyce C. Ho,1
3994,Jette Henderson,Joyce C. Ho,1
3995,Hari Sundaram,Harshay Shah,1
3996,Hari Sundaram,Suhansanu Kumar,1
3997,Harshay Shah,Suhansanu Kumar,1
3998,Diansheng Guo,Fengli Xu,2
3999,Diansheng Guo,Funing Sun,2
4000,Diansheng Guo,Hongjia Huang,1
4001,Diansheng Guo,Shuhao Chang,1
4002,Diansheng Guo,Yong Li 0008,2
4003,Diansheng Guo,Zhen Tu,1
4004,Fengli Xu,Funing Sun,2
4005,Fengli Xu,Hongjia Huang,1
4006,Fengli Xu,Shuhao Chang,1
4007,Fengli Xu,Zhen Tu,1
4008,Funing Sun,Hongjia Huang,1
4009,Funing Sun,Shuhao Chang,1
4010,Funing Sun,Yong Li 0008,3
4011,Funing Sun,Zhen Tu,1
4012,Hongjia Huang,Shuhao Chang,1
4013,Hongjia Huang,Yong Li 0008,1
4014,Hongjia Huang,Zhen Tu,1
4015,Shuhao Chang,Yong Li 0008,1
4016,Shuhao Chang,Zhen Tu,1
4017,Yong Li 0008,Zhen Tu,1
4018,Ji-Min Lee,Jungho Lee,1
4019,Ji-Min Lee,Kang-Min Kim,1
4020,Ji-Min Lee,SangKeun Lee 0001,1
4021,Ji-Min Lee,Yeachan Kim,1
4022,Jungho Lee,Kang-Min Kim,1
4023,Jungho Lee,SangKeun Lee 0001,1
4024,Jungho Lee,Yeachan Kim,1
4025,Kang-Min Kim,SangKeun Lee 0001,2
4026,Kang-Min Kim,Yeachan Kim,1
4027,SangKeun Lee 0001,Yeachan Kim,1
4028,Chen Zhao,Yeye He,1
4029,Hongbo Zhu,Peiran Zhang,1
4030,Hongbo Zhu,Tao Xiong,1
4031,Hongbo Zhu,Yihui Yang,1
4032,Peiran Zhang,Tao Xiong,1
4033,Peiran Zhang,Yihui Yang,1
4034,Tao Xiong,Yihui Yang,1
4035,Eugene Agichtein,Kira Radinsky,1
4036,Eugene Agichtein,Sefi Albo,1
4037,Eugene Agichtein,Shahar Harel,1
4038,Kira Radinsky,Sefi Albo,1
4039,Kira Radinsky,Shahar Harel,1
4040,Sefi Albo,Shahar Harel,1
4041,Fan Zhou 0002,Jin Wu,1
4042,Fan Zhou 0002,Ruiyang Yin,1
4043,Goce Trajcevski,Jin Wu,1
4044,Goce Trajcevski,Ruiyang Yin,1
4045,Jin Wu,Kunpeng Zhang,1
4046,Jin Wu,Ruiyang Yin,1
4047,Jin Wu,Ting Zhong,1
4048,Kunpeng Zhang,Ruiyang Yin,1
4049,Ruiyang Yin,Ting Zhong,1
4050,Fabrício Benevenuto,Gustavo Resende,2
4051,Fabrício Benevenuto,Hugo Sousa,1
4052,Fabrício Benevenuto,Johnnatan Messias,2
4053,Fabrício Benevenuto,Jussara M. Almeida,2
4054,Fabrício Benevenuto,Marisa Vasconcelos,1
4055,Fabrício Benevenuto,Philipe F. Melo,2
4056,Gustavo Resende,Hugo Sousa,1
4057,Gustavo Resende,Johnnatan Messias,2
4058,Gustavo Resende,Jussara M. Almeida,2
4059,Gustavo Resende,Marisa Vasconcelos,1
4060,Gustavo Resende,Philipe F. Melo,2
4061,Hugo Sousa,Johnnatan Messias,1
4062,Hugo Sousa,Jussara M. Almeida,1
4063,Hugo Sousa,Marisa Vasconcelos,1
4064,Hugo Sousa,Philipe F. Melo,1
4065,Johnnatan Messias,Jussara M. Almeida,2
4066,Johnnatan Messias,Marisa Vasconcelos,1
4067,Johnnatan Messias,Philipe F. Melo,2
4068,Jussara M. Almeida,Marisa Vasconcelos,1
4069,Jussara M. Almeida,Philipe F. Melo,2
4070,Marisa Vasconcelos,Philipe F. Melo,1
4071,Jing Ma 0004,Kam-Fai Wong,1
4072,Jing Ma 0004,Wei Gao 0001,1
4073,Kam-Fai Wong,Wei Gao 0001,1
4074,Huawei Shen,Jinhua Gao,1
4075,Huawei Shen,Xueqi Cheng,2
4076,Huawei Shen,Yongqing Wang,2
4077,Jinhua Gao,Xueqi Cheng,1
4078,Jinhua Gao,Yongqing Wang,1
4079,Xueqi Cheng,Yongqing Wang,2
4080,Shehroze Farooqi,Zubair Shafiq,1
4081,Hang Li,Qu Peng,1
4082,Hang Li,Yang Wang,1
4083,Hang Li,Ziniu Hu,1
4084,Qu Peng,Yang Wang,1
4085,Qu Peng,Ziniu Hu,1
4086,Yang Wang,Ziniu Hu,1
4087,Matthew Lease,Md. Mustafizur Rahman,1
4088,Matthew Lease,Mücahid Kutlu,1
4089,Md. Mustafizur Rahman,Mücahid Kutlu,1
4090,Aoying Zhou,Chengyu Wang 0001,1
4091,Aoying Zhou,Xiaofeng He,1
4092,Aoying Zhou,Yan Fan,1
4093,Chengyu Wang 0001,Xiaofeng He,1
4094,Chengyu Wang 0001,Yan Fan,1
4095,Xiaofeng He,Yan Fan,1
4096,Cornelia Caragea,Doina Caragea,1
4097,Cornelia Caragea,Jishnu Ray Chowdhury,1
4098,Doina Caragea,Jishnu Ray Chowdhury,1
4099,Can Wang 0001,Chun Chen 0001,1
4100,Can Wang 0001,Jiawei Chen 0007,1
4101,Can Wang 0001,Qihao Shi,1
4102,Can Wang 0001,Sheng Zhou,1
4103,Can Wang 0001,Yan Feng,1
4104,Chun Chen 0001,Jiawei Chen 0007,1
4105,Chun Chen 0001,Qihao Shi,1
4106,Chun Chen 0001,Sheng Zhou,1
4107,Chun Chen 0001,Yan Feng,1
4108,Jiawei Chen 0007,Qihao Shi,1
4109,Jiawei Chen 0007,Sheng Zhou,1
4110,Jiawei Chen 0007,Yan Feng,1
4111,Qihao Shi,Sheng Zhou,1
4112,Qihao Shi,Yan Feng,1
4113,Sheng Zhou,Yan Feng,1
4114,Dilruk Perera,Roger Zimmermann,1
4115,Abhijnan Chakraborty,Asia J. Biega,2
4116,Abhijnan Chakraborty,Hoda Heidari,1
4117,Abhijnan Chakraborty,Krishna P. Gummadi,2
4118,Abhijnan Chakraborty,Nuno Mota,1
4119,Asia J. Biega,Hoda Heidari,1
4120,Asia J. Biega,Krishna P. Gummadi,2
4121,Asia J. Biega,Nuno Mota,1
4122,Hoda Heidari,Krishna P. Gummadi,1
4123,Hoda Heidari,Nuno Mota,1
4124,Krishna P. Gummadi,Nuno Mota,1
4125,Anthony Wirth,David F. Gleich,1
4126,Anthony Wirth,Nate Veldt,1
4127,David F. Gleich,Nate Veldt,1
4128,Alisa Smirnova,Dingqi Yang,1
4129,Alisa Smirnova,Gianluca Demartini,1
4130,Alisa Smirnova,Jie Yang,1
4131,Alisa Smirnova,Philippe Cudré-Mauroux,1
4132,Alisa Smirnova,Yuan Lu,1
4133,Dingqi Yang,Gianluca Demartini,1
4134,Dingqi Yang,Jie Yang,2
4135,Dingqi Yang,Philippe Cudré-Mauroux,5
4136,Dingqi Yang,Yuan Lu,1
4137,Gianluca Demartini,Jie Yang,1
4138,Gianluca Demartini,Philippe Cudré-Mauroux,1
4139,Gianluca Demartini,Yuan Lu,1
4140,Jie Yang,Philippe Cudré-Mauroux,3
4141,Jie Yang,Yuan Lu,1
4142,Philippe Cudré-Mauroux,Yuan Lu,1
4143,Fan Zhou 0002,Fengli Zhang,1
4144,Fan Zhou 0002,Qiang Gao,1
4145,Fengli Zhang,Goce Trajcevski,1
4146,Fengli Zhang,Kunpeng Zhang,1
4147,Fengli Zhang,Qiang Gao,1
4148,Fengli Zhang,Ting Zhong,1
4149,Goce Trajcevski,Qiang Gao,1
4150,Kunpeng Zhang,Qiang Gao,1
4151,Qiang Gao,Ting Zhong,1
4152,Damien Graux,Hajira Jabeen,1
4153,Damien Graux,Mohamed Nadjib Mami,1
4154,Damien Graux,Simon Scerri,1
4155,Damien Graux,Sören Auer,1
4156,Hajira Jabeen,Mohamed Nadjib Mami,1
4157,Hajira Jabeen,Simon Scerri,1
4158,Hajira Jabeen,Sören Auer,1
4159,Mohamed Nadjib Mami,Simon Scerri,1
4160,Mohamed Nadjib Mami,Sören Auer,1
4161,Simon Scerri,Sören Auer,1
4162,Lidong Bing,Piji Li,1
4163,Lidong Bing,Wai Lam,1
4164,Lidong Bing,Zihao Wang,1
4165,Piji Li,Wai Lam,1
4166,Piji Li,Zihao Wang,1
4167,Wai Lam,Zihao Wang,1
4168,Aman Agarwal,Cheng Li 0012,1
4169,Aman Agarwal,Marc Najork,1
4170,Aman Agarwal,Michael Bendersky,1
4171,Aman Agarwal,Xuanhui Wang,1
4172,Cheng Li 0012,Marc Najork,3
4173,Cheng Li 0012,Michael Bendersky,3
4174,Cheng Li 0012,Xuanhui Wang,2
4175,Marc Najork,Michael Bendersky,3
4176,Marc Najork,Xuanhui Wang,2
4177,Michael Bendersky,Xuanhui Wang,2
4178,Jiannong Cao 0001,Jiaxing Shen,1
4179,Jiannong Cao 0001,Xuefeng Liu,1
4180,Jiaxing Shen,Xuefeng Liu,1
4181,Hala Skaf-Molli,Pascal Molli,1
4182,Hala Skaf-Molli,Thomas Minier,1
4183,Pascal Molli,Thomas Minier,1
4184,Alan Mislove,Elissa M. Redmiles,1
4185,Alan Mislove,Giridhari Venkatadri,1
4186,Alan Mislove,Krishna P. Gummadi,1
4187,Alan Mislove,Michelle L. Mazurek,1
4188,Alan Mislove,Oana Goga,1
4189,Alan Mislove,Piotr Sapiezynski,1
4190,Elissa M. Redmiles,Giridhari Venkatadri,1
4191,Elissa M. Redmiles,Krishna P. Gummadi,1
4192,Elissa M. Redmiles,Michelle L. Mazurek,1
4193,Elissa M. Redmiles,Oana Goga,1
4194,Elissa M. Redmiles,Piotr Sapiezynski,1
4195,Giridhari Venkatadri,Krishna P. Gummadi,1
4196,Giridhari Venkatadri,Michelle L. Mazurek,1
4197,Giridhari Venkatadri,Oana Goga,1
4198,Giridhari Venkatadri,Piotr Sapiezynski,1
4199,Krishna P. Gummadi,Michelle L. Mazurek,1
4200,Krishna P. Gummadi,Oana Goga,1
4201,Krishna P. Gummadi,Piotr Sapiezynski,1
4202,Michelle L. Mazurek,Oana Goga,1
4203,Michelle L. Mazurek,Piotr Sapiezynski,1
4204,Oana Goga,Piotr Sapiezynski,1
4205,Hao Li,Haoyu Wang,1
4206,Hao Li,Yao Guo 0001,1
4207,Haoyu Wang,Yao Guo 0001,1
4208,Anna Cinzia Squicciarini,Prasanna Umar,1
4209,Prasanna Umar,Sarah Michele Rajtmajer,1
4210,Johan Ugander,Rahul M. Makhijani,1
4211,Carlos Castillo 0001,Karl Aberer,1
4212,Carlos Castillo 0001,Panayiotis Smeros,1
4213,Karl Aberer,Panayiotis Smeros,1
4214,Chia-Wen Tsai,Chung-Chi Chen,1
4215,Chia-Wen Tsai,Hen-Hsen Huang,1
4216,Chia-Wen Tsai,Hsin-Hsi Chen,1
4217,Chung-Chi Chen,Hen-Hsen Huang,1
4218,Chung-Chi Chen,Hsin-Hsi Chen,1
4219,Hen-Hsen Huang,Hsin-Hsi Chen,1
4220,Ashanie Gunathillake,Guillaume Jourjon,1
4221,Ashanie Gunathillake,Jathushan Rajasegaran,1
4222,Ashanie Gunathillake,Naveen Karunanayake,1
4223,Ashanie Gunathillake,Suranga Seneviratne,1
4224,Guillaume Jourjon,Jathushan Rajasegaran,1
4225,Guillaume Jourjon,Naveen Karunanayake,1
4226,Guillaume Jourjon,Suranga Seneviratne,1
4227,Jathushan Rajasegaran,Naveen Karunanayake,1
4228,Jathushan Rajasegaran,Suranga Seneviratne,1
4229,Naveen Karunanayake,Suranga Seneviratne,1
4230,Ali Safari Khatouni,Andra Lutu,1
4231,Ali Safari Khatouni,Anna Brunström,1
4232,Ali Safari Khatouni,Mah-Rukh Fida,1
4233,Ali Safari Khatouni,Marco Mellia,1
4234,Ali Safari Khatouni,Mohammad Rajiullah,1
4235,Ali Safari Khatouni,Stefan Alfredsson,1
4236,Ali Safari Khatouni,Vincenzo Mancuso,1
4237,Ali Safari Khatouni,Özgü Alay,1
4238,Andra Lutu,Anna Brunström,1
4239,Andra Lutu,Mah-Rukh Fida,1
4240,Andra Lutu,Marco Mellia,1
4241,Andra Lutu,Mohammad Rajiullah,1
4242,Andra Lutu,Stefan Alfredsson,1
4243,Andra Lutu,Vincenzo Mancuso,1
4244,Andra Lutu,Özgü Alay,1
4245,Anna Brunström,Mah-Rukh Fida,1
4246,Anna Brunström,Marco Mellia,1
4247,Anna Brunström,Mohammad Rajiullah,1
4248,Anna Brunström,Stefan Alfredsson,1
4249,Anna Brunström,Vincenzo Mancuso,1
4250,Anna Brunström,Özgü Alay,1
4251,Mah-Rukh Fida,Marco Mellia,1
4252,Mah-Rukh Fida,Mohammad Rajiullah,1
4253,Mah-Rukh Fida,Stefan Alfredsson,1
4254,Mah-Rukh Fida,Vincenzo Mancuso,1
4255,Mah-Rukh Fida,Özgü Alay,1
4256,Marco Mellia,Mohammad Rajiullah,1
4257,Marco Mellia,Stefan Alfredsson,1
4258,Marco Mellia,Vincenzo Mancuso,1
4259,Marco Mellia,Özgü Alay,1
4260,Mohammad Rajiullah,Stefan Alfredsson,1
4261,Mohammad Rajiullah,Vincenzo Mancuso,1
4262,Mohammad Rajiullah,Özgü Alay,1
4263,Stefan Alfredsson,Vincenzo Mancuso,1
4264,Stefan Alfredsson,Özgü Alay,1
4265,Vincenzo Mancuso,Özgü Alay,1
4266,Florian Lemmerich,Lisette Espín-Noboa,1
4267,Florian Lemmerich,Mark A. Musen,1
4268,Florian Lemmerich,Markus Strohmaier,1
4269,Florian Lemmerich,Simon Walk,1
4270,Lisette Espín-Noboa,Mark A. Musen,1
4271,Lisette Espín-Noboa,Markus Strohmaier,1
4272,Lisette Espín-Noboa,Simon Walk,1
4273,Mark A. Musen,Markus Strohmaier,1
4274,Mark A. Musen,Simon Walk,1
4275,Markus Strohmaier,Simon Walk,2
4276,Claire Cardie,Esin Durmus,1
4277,Emily P. Yang,Pascale Fung,1
4278,Emily P. Yang,Xiaojuan Ma,1
4279,Pascale Fung,Xiaojuan Ma,1
4280,Bo Liu,Daniel Thomas,1
4281,Bo Liu,Emma Pierson,1
4282,Bo Liu,Jure Leskovec,1
4283,Bo Liu,Laura Symul,1
4284,Bo Liu,Shuyang Shi,1
4285,Bo Liu,Yongshang Wu,1
4286,Daniel Thomas,Emma Pierson,1
4287,Daniel Thomas,Jure Leskovec,1
4288,Daniel Thomas,Laura Symul,1
4289,Daniel Thomas,Shuyang Shi,1
4290,Daniel Thomas,Yongshang Wu,1
4291,Emma Pierson,Jure Leskovec,1
4292,Emma Pierson,Laura Symul,1
4293,Emma Pierson,Shuyang Shi,1
4294,Emma Pierson,Yongshang Wu,1
4295,Jure Leskovec,Laura Symul,1
4296,Jure Leskovec,Shuyang Shi,1
4297,Jure Leskovec,Yongshang Wu,1
4298,Laura Symul,Shuyang Shi,1
4299,Laura Symul,Yongshang Wu,1
4300,Shuyang Shi,Yongshang Wu,1
4301,Desheng Zhang,Sang Hyuk Son,1
4302,Desheng Zhang,Shuai Wang,1
4303,Desheng Zhang,Tian He 0001,1
4304,Desheng Zhang,Yunhuai Liu,1
4305,Sang Hyuk Son,Shuai Wang,1
4306,Sang Hyuk Son,Tian He 0001,1
4307,Sang Hyuk Son,Yunhuai Liu,1
4308,Shuai Wang,Tian He 0001,1
4309,Shuai Wang,Yunhuai Liu,1
4310,Tian He 0001,Yunhuai Liu,1
4311,Chun-Wei Chiang,Jeffrey P. Bigham,1
4312,Chun-Wei Chiang,Saiph Savage,1
4313,Chun-Wei Chiang,Susumu Saito,1
4314,Chun-Wei Chiang,Teppei Nakano,1
4315,Chun-Wei Chiang,Tetsunori Kobayashi,1
4316,Jeffrey P. Bigham,Saiph Savage,1
4317,Jeffrey P. Bigham,Susumu Saito,1
4318,Jeffrey P. Bigham,Teppei Nakano,1
4319,Jeffrey P. Bigham,Tetsunori Kobayashi,1
4320,Saiph Savage,Susumu Saito,1
4321,Saiph Savage,Teppei Nakano,1
4322,Saiph Savage,Tetsunori Kobayashi,1
4323,Susumu Saito,Teppei Nakano,1
4324,Susumu Saito,Tetsunori Kobayashi,1
4325,Teppei Nakano,Tetsunori Kobayashi,1
4326,Fan Zhou 0002,Zijing Wen,1
4327,Goce Trajcevski,Zijing Wen,1
4328,Kunpeng Zhang,Zijing Wen,1
4329,Ting Zhong,Zijing Wen,1
4330,Shuchun Liu,Tangren Yao,1
4331,Shuchun Liu,Yao Peng,1
4332,Shuchun Liu,Yufei Xie,1
4333,Shuchun Liu,Zhao Lu,1
4334,Tangren Yao,Yao Peng,1
4335,Tangren Yao,Yufei Xie,1
4336,Tangren Yao,Zhao Lu,1
4337,Yao Peng,Yufei Xie,1
4338,Yao Peng,Zhao Lu,1
4339,Yufei Xie,Zhao Lu,1
4340,Feifei Li 0001,Min Du,1
4341,Feifei Li 0001,Robert Christensen,1
4342,Feifei Li 0001,Wei Zhang,1
4343,Min Du,Robert Christensen,1
4344,Min Du,Wei Zhang,1
4345,Robert Christensen,Wei Zhang,1
4346,Lizi Liao,Minlie Huang,1
4347,Lizi Liao,Tat-Seng Chua,1
4348,Lizi Liao,Xiaoyan Zhu 0001,1
4349,Lizi Liao,Zheng Zhang,1
4350,Minlie Huang,Tat-Seng Chua,1
4351,Minlie Huang,Xiaoyan Zhu 0001,3
4352,Minlie Huang,Zheng Zhang,1
4353,Tat-Seng Chua,Xiaoyan Zhu 0001,1
4354,Tat-Seng Chua,Zheng Zhang,1
4355,Xiaoyan Zhu 0001,Zheng Zhang,1
4356,Gerhard Weikum,Yusra Ibrahim,1
4357,Bill Howe,Jevin D. West,1
4358,Bill Howe,Luke Rodriguez,1
4359,Bill Howe,Sean T. Yang,1
4360,Jevin D. West,Luke Rodriguez,1
4361,Jevin D. West,Sean T. Yang,1
